"close, x; MA180, x; MA90, x; MA30, x; MA15, x; MA7, x; MA1, x; log_MA1/7, x; log_MA7/15, x; log_MA15/30, x","close, y","MA180, y","MA90, y","MA30, y","MA15, y","MA7, y","MA1, y","log_MA1/7, y","log_MA7/15, y","log_MA15/30, y","close (1), x; MA30 (1), x; MA15 (1), x; MA7 (1), x; MA1 (1), x","close (1), y","MA30 (1), y","MA15 (1), y","MA7 (1), y","MA1 (1), y"
c46a50,9e8db3,f5eade,39e1a1,70c5bf,10d5a6,956cc4,29de15,26fec4,c14e7d,7ab162,d4f7f4,eb9fe7,6242b7,8d05f7,d042f1,8e1658
2017-10-01 00:00:00,10.852,11.1494287519,12.6970593557,11.8728482639,9.7166615741,10.1390562996,11.1566927083,0.0415379372,0.0184804574,-0.0870378407,2017-10-29 15:45:00,,,,,
2017-10-01 00:15:00,10.852,11.1498315779,12.6966335262,11.8718465278,9.7172009259,10.1413268849,11.1558854167,0.0414092644,0.0185535976,-0.0869770907,2017-10-29 16:00:00,150540669833.0,,,,
2017-10-01 00:30:00,10.852,11.1503149691,12.6961225309,11.8706444444,9.7178481482,10.1440515873,11.1549166667,0.0412548821,0.0186413396,-0.0869041884,2017-10-29 16:15:00,150540669833.0,,,,
2017-10-01 00:45:00,10.852,11.1507983603,12.6956115355,11.8694423611,9.7184953704,10.1467762897,11.1539479167,0.0411005279,0.0187290522,-0.0868312836,2017-10-29 16:30:00,150540669833.0,,,,
2017-10-01 01:00:00,10.852,11.1512817515,12.6951005401,11.8682402778,9.7191425926,10.1495009921,11.1529791667,0.0409462016,0.0188167354,-0.0867583763,2017-10-29 16:45:00,150540669833.0,,,,
2017-10-01 01:15:00,10.852,11.1517651427,12.6945895448,11.8670381944,9.7197898148,10.1522256944,11.1520104167,0.0407919034,0.0189043893,-0.0866854664,2017-10-29 17:00:00,150540669833.0,,,,
2017-10-01 01:30:00,10.852,11.1522485339,12.6940785494,11.8658361111,9.720437037,10.1549503968,11.1510416667,0.0406376332,0.0189920138,-0.086612554,2017-10-29 17:15:00,150540669833.0,,,,
2017-10-01 01:45:00,10.852,11.1527319252,12.693567554,11.8646340278,9.7210842593,10.1576750992,11.1500729167,0.040483391,0.0190796089,-0.0865396391,2017-10-29 17:30:00,150540669833.0,,,,
2017-10-01 02:00:00,10.852,11.1532153164,12.6930565586,11.8634319444,9.7217314815,10.1603998016,11.1491041667,0.0403291768,0.0191671748,-0.0864667216,2017-10-29 17:45:00,150540669833.0,,,,
2017-10-01 02:15:00,10.852,11.1536987076,12.6925455633,11.8622298611,9.7223787037,10.163124504,11.1481354167,0.0401749905,0.0192547113,-0.0863938017,2017-10-29 18:00:00,150540669833.0,,,,
2017-10-01 02:30:00,10.852,11.1541820988,12.6920345679,11.8610277778,9.7230259259,10.1658492063,11.1471666667,0.0400208322,0.0193422185,-0.0863208791,2017-10-29 18:15:00,150540669833.0,,,,
2017-10-01 02:45:00,10.852,11.15466549,12.6915235725,11.8598256944,9.7236731482,10.1685739087,11.1461979167,0.0398667018,0.0194296965,-0.0862479541,2017-10-29 18:30:00,150540669833.0,,,,
