x,y
ba09da,ae8528
853,32
747,14
1158,1
509,20
0,1
506,3
192,10
554,14
65,3
785,21
297,2
722,10
315,3
20,1
332,1
908,30
741,3
710,3
230,2
94,4
656,1
521,7
138,6
717,16
0,1
601,1
798,9
121,1
292,5
431,21
373,1
0,1
34,3
873,3
397,2
453,1
1047,24
773,4
156,4
900,2
73,5
606,2
215,3
860,32
748,25
18,6
917,2
841,18
7,1
967,5
1092,29
468,18
317,6
726,5
1035,1
25,3
183,2
127,3
1110,12
267,2
145,1
397,1
816,13
831,4
66,1
867,33
1129,24
112,8
369,4
4,2
570,8
136,2
869,25
1010,5
1092,4
726,19
707,10
227,4
289,3
966,1
356,2
33,9
35,2
1090,6
1164,4
536,3
111,4
731,2
784,15
42,3
611,1
233,2
135,2
320,6
116,3
866,19
62,5
292,2
591,4
160,5
737,3
925,9
514,3
102,7
692,1
1171,7
732,1
758,13
101,3
711,2
1069,30
12,1
1029,25
425,27
197,4
499,5
195,1
950,8
231,5
1136,3
368,2
64,1
0,1
930,11
1054,42
8,1
24,2
322,2
187,2
627,4
53,1
67,1
226,2
811,2
1034,12
738,3
703,4
445,9
80,3
111,1
616,7
141,1
233,7
109,5
478,8
880,7
771,36
310,1
695,6
808,39
914,1
211,1
1,1
217,1
180,1
343,5
74,11
488,2
931,13
858,21
29,2
554,1
765,14
408,1
354,5
494,5
215,9
833,1
1037,24
1114,2
256,2
353,1
700,3
8,1
184,5
207,1
846,2
933,1
31,4
365,1
720,1
753,23
377,5
571,1
168,2
693,2
68,1
1182,38
709,5
377,1
582,5
400,1
862,12
912,23
166,4
540,72
1154,4
711,2
189,3
298,26
180,1
154,2
66,1
375,4
678,8
927,4
962,1
225,1
785,1
1005,8
1036,1
706,4
9,1
934,1
116,1
334,1
1162,49
467,2
986,3
1016,2
373,5
946,7
152,2
893,13
521,1
35,3
922,2
587,9
173,2
105,2
415,1
169,5
119,2
553,1
612,2
472,8
1,1
1008,1
118,1
1140,12
251,1
965,40
837,3
697,4
45,2
638,28
181,3
1148,13
346,2
909,13
887,35
61,8
999,16
669,8
469,2
470,15
490,30
1051,2
420,2
834,17
642,1
743,8
1084,35
21,4
857,2
701,40
3,1
934,3
107,5
341,5
29,1
225,1
107,1
41,1
794,8
48,1
455,2
526,2
155,9
989,9
316,1
26,3
787,3
925,9
172,3
188,7
222,6
145,1
249,2
1082,2
100,3
856,48
374,1
493,2
1020,1
73,2
686,2
535,13
558,4
989,22
186,20
555,7
474,6
13,1
569,1
858,6
654,23
356,1
1120,1
321,4
495,5
115,3
238,2
695,3
468,2
17,3
880,19
716,6
364,1
812,2
894,5
716,14
672,5
1070,29
334,19
181,3
643,2
3,1
470,12
250,9
881,21
157,4
929,2
56,5
451,10
0,1
341,6
346,7
981,1
597,6
309,1
510,1
630,15
116,1
931,2
908,2
217,2
175,7
455,2
1014,9
61,2
98,1
225,3
212,3
538,8
563,6
770,22
243,3
662,5
661,37
67,6
27,2
714,2
561,1
629,2
711,3
616,2
832,30
624,3
752,5
1133,14
932,1
218,1
501,1
723,1
431,5
63,6
641,16
899,2
404,10
27,4
902,4
476,1
1029,12
195,4
27,1
878,4
560,2
1110,17
155,1
581,7
1068,5
81,2
8,1
299,4
54,2
1071,1
668,2
13,2
862,21
205,1
855,10
92,1
634,10
178,1
282,3
479,1
135,6
615,2
625,1
1042,28
15,1
625,2
815,28
55,5
1049,77
307,24
148,4
945,2
97,1
73,1
1127,2
6,1
752,5
503,2
98,1
746,7
37,7
1135,60
3,1
350,1
729,1
551,8
594,1
471,6
692,9
212,6
769,41
727,1
10,1
380,4
544,5
504,8
231,1
835,4
190,1
167,7
867,1
312,22
253,3
440,9
616,5
728,1
273,3
233,6
861,9
57,6
54,1
505,3
252,1
85,10
760,5
213,4
370,27
469,1
109,3
498,1
387,5
844,2
35,2
154,1
20,1
827,5
737,34
463,3
735,3
5,1
35,2
184,1
135,3
371,2
43,4
175,5
339,4
90,1
517,1
275,13
875,27
