x,y
82d25f,4b8e5a
2017-10-11 04:40:00+00:00,1945
2017-10-13 10:33:00+00:00,1946
2017-10-15 21:03:00+00:00,1947
2017-10-15 21:18:00+00:00,1948
2017-10-17 00:08:00+00:00,1949
2017-10-21 13:58:00+00:00,1950
2017-10-21 14:08:00+00:00,1951
2017-10-21 14:23:00+00:00,1952
2017-10-21 14:38:00+00:00,1953
2017-10-21 14:54:00+00:00,1954
2017-10-21 18:06:00+00:00,1955
2017-10-21 18:21:00+00:00,1956
2017-10-21 18:31:00+00:00,1957
2017-10-21 18:46:00+00:00,1958
2017-10-21 19:01:00+00:00,1959
2017-10-22 06:08:00+00:00,1920
2017-10-22 06:29:00+00:00,1921
2017-10-22 06:44:00+00:00,1922
2017-10-22 06:54:00+00:00,1923
2017-10-22 07:09:00+00:00,1924
2017-10-22 07:24:00+00:00,1925
2017-10-22 07:34:00+00:00,1926
2017-10-22 07:50:00+00:00,1927
2017-10-22 08:05:00+00:00,1928
2017-10-22 08:20:00+00:00,1929
2017-10-22 08:30:00+00:00,1930
2017-10-22 08:45:00+00:00,1931
2017-10-22 09:00:00+00:00,1932
2017-10-22 09:16:00+00:00,1933
2017-10-22 09:26:00+00:00,1934
2017-10-22 09:41:00+00:00,1935
2017-10-22 09:56:00+00:00,1936
2017-10-22 10:11:00+00:00,1937
2017-10-22 10:21:00+00:00,1938
2017-10-22 10:36:00+00:00,1939
2017-10-22 10:52:00+00:00,1940
2017-10-22 11:07:00+00:00,1941
2017-10-22 11:17:00+00:00,1942
2017-10-22 11:32:00+00:00,1943
2017-10-22 11:47:00+00:00,1944
2017-10-22 12:02:00+00:00,1945
2017-10-22 12:13:00+00:00,1946
2017-10-22 12:28:00+00:00,1947
2017-10-22 12:43:00+00:00,1948
2017-10-22 12:58:00+00:00,1949
2017-10-22 13:08:00+00:00,1950
2017-10-22 13:23:00+00:00,1951
2017-10-22 13:43:00+00:00,1952
2017-10-22 13:53:00+00:00,1953
2017-10-22 14:09:00+00:00,1954
2017-10-22 14:24:00+00:00,1955
2017-10-22 14:39:00+00:00,1956
2017-10-22 14:54:00+00:00,1957
2017-10-22 15:04:00+00:00,1958
2017-10-22 15:19:00+00:00,1959
2017-10-22 15:35:00+00:00,1960
2017-10-22 15:50:00+00:00,1961
2017-10-22 16:00:00+00:00,1962
2017-10-22 16:15:00+00:00,1963
2017-10-22 16:30:00+00:00,1964
2017-10-22 16:45:00+00:00,1965
2017-10-22 16:55:00+00:00,1966
2017-10-22 17:11:00+00:00,1967
2017-10-22 17:26:00+00:00,1968
2017-10-22 17:41:00+00:00,1969
2017-10-22 17:51:00+00:00,1970
2017-10-22 18:06:00+00:00,1971
2017-10-22 18:21:00+00:00,1972
2017-10-22 18:37:00+00:00,1973
2017-10-22 18:47:00+00:00,1974
2017-10-22 19:02:00+00:00,1975
2017-10-22 19:17:00+00:00,1976
2017-10-22 19:32:00+00:00,1977
2017-10-22 19:42:00+00:00,1978
2017-10-22 19:58:00+00:00,1979
2017-10-22 20:13:00+00:00,1980
2017-10-22 20:28:00+00:00,1981
2017-10-22 20:38:00+00:00,1982
2017-10-22 20:53:00+00:00,1983
2017-10-22 21:08:00+00:00,1984
2017-10-22 21:23:00+00:00,1985
2017-10-22 21:34:00+00:00,1986
2017-10-22 21:49:00+00:00,1987
2017-10-22 22:04:00+00:00,1988
2017-10-22 22:19:00+00:00,1989
2017-10-22 22:29:00+00:00,1990
2017-10-22 22:44:00+00:00,1991
2017-10-22 23:00:00+00:00,1992
2017-10-22 23:15:00+00:00,1993
2017-10-22 23:25:00+00:00,1994
2017-10-22 23:40:00+00:00,1995
2017-10-22 23:55:00+00:00,1996
2017-10-23 00:10:00+00:00,1997
2017-10-23 00:21:00+00:00,1998
2017-10-23 00:36:00+00:00,1999
2017-10-23 00:51:00+00:00,2000
2017-10-23 01:01:00+00:00,2001
2017-10-23 01:16:00+00:00,2002
2017-10-23 01:31:00+00:00,2003
2017-10-23 01:47:00+00:00,2004
2017-10-23 01:57:00+00:00,2005
2017-10-23 04:28:00+00:00,2006
2017-10-23 04:44:00+00:00,2007
2017-10-23 04:59:00+00:00,2008
2017-10-23 05:09:00+00:00,2009
2017-10-23 05:24:00+00:00,2010
