"close, x; MA180, x; MA90, x; MA30, x; MA15, x; MA7, x; MA1, x; log_MA1/7, x; log_MA7/15, x; log_MA15/30, x","close, y","MA180, y","MA90, y","MA30, y","MA15, y","MA7, y","MA1, y","log_MA1/7, y","log_MA7/15, y","log_MA15/30, y","close (1), x; MA30 (1), x; MA15 (1), x; MA7 (1), x; MA1 (1), x","close (1), y","MA30 (1), y","MA15 (1), y","MA7 (1), y","MA1 (1), y"
84a0db,80e77c,e55b90,1d3756,827c21,0a6f69,be914a,dcaf4e,2e6c91,6966ca,536b12,687b59,7ed136,ce2013,a68713,aa9f78,dc6fc0
2017-10-01 00:00:00,45.94,33.4776417824,44.0607498071,51.6819155092,43.7656990741,44.514625496,46.4672395833,0.0186441498,0.0073688539,-0.0722047318,2017-10-29 15:45:00,,,,,
2017-10-01 00:15:00,45.94,33.4794502315,44.061277392,51.6771643518,43.7659537037,44.5204414683,46.4711458333,0.018623919,0.0074230652,-0.0721622781,2017-10-29 16:00:00,150540669833.0,,,,
2017-10-01 00:30:00,45.94,33.4816203704,44.0619104938,51.671462963,43.7662592593,44.5274206349,46.4758333333,0.0185996476,0.0074881092,-0.0721113289,2017-10-29 16:15:00,150540669833.0,,,,
2017-10-01 00:45:00,45.94,33.4837905093,44.0625435957,51.6657615741,43.7665648148,44.5343998016,46.4805208333,0.0185753825,0.0075531425,-0.0720603746,2017-10-29 16:30:00,150540669833.0,,,,
2017-10-01 01:00:00,45.94,33.4859606481,44.0631766975,51.6600601852,43.7668703704,44.5413789683,46.4852083333,0.0185511236,0.0076181652,-0.0720094149,2017-10-29 16:45:00,150540669833.0,,,,
2017-10-01 01:15:00,45.94,33.488130787,44.0638097994,51.6543587963,43.7671759259,44.5483581349,46.4898958333,0.0185268709,0.0076831773,-0.07195845,2017-10-29 17:00:00,150540669833.0,,,,
2017-10-01 01:30:00,45.94,33.4903009259,44.0644429012,51.6486574074,43.7674814815,44.5553373016,46.4945833333,0.0185026245,0.0077481787,-0.0719074798,2017-10-29 17:15:00,150540669833.0,,,,
2017-10-01 01:45:00,45.94,33.4924710648,44.0650760031,51.6429560185,43.767787037,44.5623164683,46.4992708333,0.0184783844,0.0078131695,-0.0718565043,2017-10-29 17:30:00,150540669833.0,,,,
2017-10-01 02:00:00,45.94,33.4946412037,44.0657091049,51.6372546296,43.7680925926,44.5692956349,46.5039583333,0.0184541504,0.0078781497,-0.0718055236,2017-10-29 17:45:00,150540669833.0,,,,
2017-10-01 02:15:00,45.94,33.4968113426,44.0663422068,51.6315532407,43.7683981481,44.5762748016,46.5086458333,0.0184299227,0.0079431192,-0.0717545376,2017-10-29 18:00:00,150540669833.0,,,,
2017-10-01 02:30:00,45.94,33.4989814815,44.0669753086,51.6258518518,43.7687037037,44.5832539683,46.5133333333,0.0184057013,0.0080080782,-0.0717035463,2017-10-29 18:15:00,150540669833.0,,,,
2017-10-01 02:45:00,45.94,33.5011516204,44.0676084105,51.620150463,43.7690092593,44.5902331349,46.5180208333,0.0183814861,0.0080730264,-0.0716525497,2017-10-29 18:30:00,150540669833.0,,,,
2017-10-01 03:00:00,45.94,33.5033217593,44.0682415123,51.6144490741,43.7693148148,44.5972123016,46.5227083333,0.0183572771,0.0081379641,-0.0716015479,2017-10-29 18:45:00,150540669833.0,,,,
2017-10-01 03:15:00,45.94,33.5054918981,44.0688746142,51.6087476852,43.7696203704,44.6041914683,46.5273958333,0.0183330743,0.0082028912,-0.0715505408,2017-10-29 19:00:00,150540669833.0,,,,
2017-10-01 03:30:00,45.94,33.507662037,44.069507716,51.6030462963,43.7699259259,44.6111706349,46.5320833333,0.0183088778,0.0082678076,-0.0714995284,2017-10-29 19:15:00,150540669833.0,,,,
2017-10-01 03:45:00,45.94,33.5098321759,44.0701408179,51.5973449074,43.7702314815,44.6181498016,46.5367708333,0.0182846875,0.0083327135,-0.0714485107,2017-10-29 19:30:00,150540669833.0,,,,
2017-10-01 04:00:00,46.21,33.5120127315,44.0707947531,51.5908981481,43.7697268518,44.6267361111,46.5365972222,0.0181995002,0.0084212877,-0.0713992519,2017-10-29 19:45:00,150540669833.0,,,,
2017-10-01 04:15:00,46.21,33.5141984954,44.0714591049,51.5840787037,43.7688171296,44.6361259921,46.5339930556,0.0180838266,0.0085216843,-0.0713508684,2017-10-29 20:00:00,150540669833.0,,,,
2017-10-01 04:30:00,46.21,33.5163842593,44.0721234568,51.5772592592,43.7679074074,44.645515873,46.5313888889,0.0179681709,0.0086220618,-0.0713024774,2017-10-29 20:15:00,150540669833.0,,,,
2017-10-01 04:45:00,46.21,33.5185700231,44.0727878086,51.5704398148,43.7669976852,44.654905754,46.5287847222,0.017852533,0.0087224204,-0.071254079,2017-10-29 20:30:00,150540669833.0,,,,
