x,y
30ff3a,1e0ee6
2018-01-06 07:45:01,5.282
2018-01-06 07:45:02,8.405
2018-01-06 07:45:03,5.704
2018-01-06 07:45:04,5.541
2018-01-06 07:45:05,7.02
2018-01-06 07:45:06,6.196
2018-01-06 07:45:07,14.75
2018-01-06 07:45:08,4.786
2018-01-06 07:45:09,5.426
2018-01-06 07:45:10,4.876
2018-01-06 07:45:11,4.189
2018-01-06 07:45:12,4.141
2018-01-06 07:45:13,4.629
2018-01-06 07:45:14,6.007
2018-01-06 07:45:15,5.492
2018-01-06 07:45:16,3.944
2018-01-06 07:45:17,3.986
2018-01-06 07:45:18,4.007
2018-01-06 07:45:19,5.35
2018-01-06 07:45:20,7.162
2018-01-06 07:45:21,5.614
2018-01-06 07:45:22,5.549
2018-01-06 07:45:23,7.796
2018-01-06 07:45:24,3.784
2018-01-06 07:45:25,14.944
2018-01-06 07:45:26,4.822
2018-01-06 07:45:27,5.563
2018-01-06 07:45:28,4.562
2018-01-06 07:45:29,4.456
2018-01-06 07:45:30,4.192
2018-01-06 07:45:31,4.465
2018-01-06 07:45:32,6.237
2018-01-06 07:45:33,5.817
2018-01-06 07:45:34,3.968
2018-01-06 07:45:35,4.007
2018-01-06 07:45:36,3.994
2018-01-06 07:45:37,5.364
2018-01-06 07:45:38,4.524
2018-01-06 07:45:39,8.472
2018-01-06 07:45:40,5.538
2018-01-06 07:45:41,6.054
2018-01-06 07:45:42,6.198
2018-01-06 07:45:43,14.804
2018-01-06 07:45:44,4.935
2018-01-06 07:45:45,5.899
2018-01-06 07:45:46,4.448
2018-01-06 07:45:47,4.622
2018-01-06 07:45:48,4.186
2018-01-06 07:45:49,4.293
2018-01-06 07:45:50,5.861
2018-01-06 07:45:51,5.672
2018-01-06 07:45:52,3.967
2018-01-06 07:45:53,3.972
2018-01-06 07:45:54,3.965
2018-01-06 07:45:55,4.276
2018-01-06 07:45:56,5.249
2018-01-06 07:45:57,8.251
2018-01-06 07:45:58,5.573
2018-01-06 07:45:59,5.533
2018-01-06 07:46:00,6.821
2018-01-06 07:46:01,8.928
2018-01-06 07:46:02,13.121
2018-01-06 07:46:03,4.789
2018-01-06 07:46:04,5.57
2018-01-06 07:46:05,4.653
2018-01-06 07:46:06,4.197
2018-01-06 07:46:07,4.194
2018-01-06 07:46:08,4.619
2018-01-06 07:46:09,6.013
2018-01-06 07:46:10,5.478
2018-01-06 07:46:11,3.944
2018-01-06 07:46:12,3.994
2018-01-06 07:46:13,3.98
2018-01-06 07:46:14,5.37
2018-01-06 07:46:15,7.455
2018-01-06 07:46:16,5.652
2018-01-06 07:46:17,5.532
2018-01-06 07:46:18,7.451
2018-01-06 07:46:19,3.868
2018-01-06 07:46:20,14.815
2018-01-06 07:46:21,4.757
