"close, x; MA180, x; MA90, x; MA30, x; MA15, x; MA7, x; MA1, x; log_MA1/7, x; log_MA7/15, x; log_MA15/30, x","close, y","MA180, y","MA90, y","MA30, y","MA15, y","MA7, y","MA1, y","log_MA1/7, y","log_MA7/15, y","log_MA15/30, y"
831fc2,6a2734,d61d28,9c7d06,38beff,e2cda3,f9ccde,39d116,8f3789,23df14,ac7d07
2017-10-01 00:00:00,0.06515,0.0754983686,0.0659184753,0.0550753976,0.0570384421,0.0652928646,0.0661807118,0.0058657092,0.0586980673,0.0152100142
2017-10-01 00:15:00,0.06515,0.0754990428,0.065913784,0.0550765174,0.0570475509,0.0653064435,0.0661464236,0.0055503296,0.0587190279,0.0152705333
2017-10-01 00:30:00,0.06515,0.0754998519,0.0659081543,0.0550778611,0.0570584815,0.0653227381,0.0661052778,0.0051717487,0.0587441707,0.0153431423
2017-10-01 00:45:00,0.06515,0.0755006609,0.0659025247,0.0550792049,0.057069412,0.0653390327,0.0660641319,0.0047930267,0.0587693024,0.0154157356
2017-10-01 01:00:00,0.06515,0.0755014699,0.0658968951,0.0550805486,0.0570803426,0.0653553274,0.0660229861,0.0044141631,0.058794423,0.0154883132
2017-10-01 01:15:00,0.06515,0.0755022789,0.0658912654,0.0550818924,0.0570912731,0.065371622,0.0659818403,0.0040351579,0.0588195326,0.0155608752
2017-10-01 01:30:00,0.06515,0.075503088,0.0658856358,0.0550832361,0.0571022037,0.0653879167,0.0659406944,0.0036560108,0.0588446311,0.0156334215
2017-10-01 01:45:00,0.06515,0.075503897,0.0658800062,0.0550845799,0.0571131343,0.0654042113,0.0658995486,0.0032767216,0.0588697185,0.0157059521
2017-10-01 02:00:00,0.06515,0.075504706,0.0658743765,0.0550859236,0.0571240648,0.065420506,0.0658584028,0.00289729,0.0588947949,0.0157784671
2017-10-01 02:15:00,0.06515,0.075505515,0.0658687469,0.0550872674,0.0571349954,0.0654368006,0.0658172569,0.0025177158,0.0589198603,0.0158509665
2017-10-01 02:30:00,0.06515,0.0755063241,0.0658631173,0.0550886111,0.0571459259,0.0654530952,0.0657761111,0.0021379989,0.0589449146,0.0159234502
2017-10-01 02:45:00,0.06515,0.0755071331,0.0658574877,0.0550899549,0.0571568565,0.0654693899,0.0657349653,0.0017581389,0.0589699579,0.0159959183
2017-10-01 03:00:00,0.06515,0.0755079421,0.065851858,0.0550912986,0.057167787,0.0654856845,0.0656938194,0.0013781356,0.0589949901,0.0160683708
2017-10-01 03:15:00,0.06515,0.0755087512,0.0658462284,0.0550926424,0.0571787176,0.0655019792,0.0656526736,0.0009979889,0.0590200114,0.0161408076
2017-10-01 03:30:00,0.06515,0.0755095602,0.0658405988,0.0550939861,0.0571896481,0.0655182738,0.0656115278,0.0006176985,0.0590450217,0.0162132288
2017-10-01 03:45:00,0.06515,0.0755103692,0.0658349691,0.0550953299,0.0572005787,0.0655345685,0.0655703819,0.0002372641,0.0590700209,0.0162856345
2017-10-01 04:00:00,0.06444,0.0755111508,0.0658292847,0.0550967431,0.0572113519,0.0655492758,0.0655354167,-9.1836e-05,0.0590856878,0.0163562822
2017-10-01 04:15:00,0.06444,0.0755119188,0.0658235729,0.055098191,0.0572220463,0.0655631895,0.0655035417,-0.0003952936,0.0590966882,0.0164260439
2017-10-01 04:30:00,0.06444,0.0755126867,0.0658178611,0.0550996389,0.0572327407,0.0655771032,0.0654716667,-0.0006988346,0.0591076842,0.0164957906
2017-10-01 04:45:00,0.06444,0.0755134547,0.0658121493,0.0551010868,0.0572434352,0.0655910169,0.0654397917,-0.0010024589,0.0591186758,0.0165655225
