x,y
cdb793,108c0c
23:02 (14/10),0.0
23:04 (15/10),450.0
23:02 (16/10),717.0
23:02 (17/10),1108.0
23:02 (20/10),1838.0
23:02 (21/10),2100.0
23:02 (22/10),2231.0
23:02 (23/10),-146.0
23:02 (24/10),-146.0
23:02 (25/10),-146.0
23:02 (26/10),-146.0
23:02 (27/10),-146.0
23:02 (28/10),-146.0
23:02 (29/10),-146.0
23:02 (30/10),-146.0
23:02 (31/10),-146.0
23:02 (01/11),-146.0
23:02 (02/11),-146.0
23:02 (03/11),-146.0
23:02 (04/11),-146.0
23:02 (05/11),-146.0
23:02 (06/11),-146.0
23:02 (07/11),-146.0
23:02 (08/11),-146.0
23:02 (09/11),-146.0
23:02 (10/11),-146.0
23:02 (11/11),-146.0
23:02 (12/11),-146.0
23:02 (13/11),-146.0
23:02 (14/11),-146.0
23:02 (16/11),-146.0
23:02 (17/11),-146.0
23:02 (18/11),-146.0
23:02 (19/11),-146.0
23:02 (20/11),-146.0
23:02 (21/11),-146.0
23:02 (22/11),-146.0
23:02 (23/11),-146.0
23:02 (24/11),-146.0
23:02 (25/11),-146.0
23:02 (26/11),-146.0
23:02 (27/11),-146.0
23:02 (29/11),-146.0
23:02 (30/11),-146.0
23:02 (01/12),-146.0
23:02 (02/12),-146.0
23:02 (04/12),-146.0
23:02 (05/12),-146.0
23:02 (06/12),-146.0
23:02 (07/12),203.0
23:02 (08/12),256.0
23:02 (09/12),427.0
23:02 (10/12),-146.0
23:02 (11/12),-146.0
23:02 (12/12),-146.0
23:02 (13/12),-146.0
23:02 (14/12),-146.0
23:02 (15/12),-146.0
23:02 (16/12),-146.0
23:02 (17/12),-146.0
23:02 (18/12),-146.0
23:02 (19/12),-146.0
23:02 (20/12),-146.0
23:02 (21/12),-146.0
23:02 (22/12),-146.0
23:02 (23/12),-146.0
23:02 (24/12),-146.0
23:02 (25/12),-146.0
23:02 (26/12),-146.0
23:02 (27/12),-146.0
23:02 (28/12),-146.0
23:02 (29/12),-146.0
23:02 (30/12),-146.0
23:02 (31/12),-146.0
23:02 (01/01),-146.0
23:02 (02/01),-146.0
23:02 (03/01),-146.0
23:02 (04/01),-146.0
23:02 (05/01),-146.0
23:02 (06/01),-146.0
23:02 (07/01),-146.0
23:02 (08/01),-146.0
23:02 (09/01),-146.0
23:02 (10/01),-146.0
23:02 (11/01),-146.0
