x,y
dd168b,18aab2
1511508194000.01,0.1225886286
1511508314000,0.1209405853
1511508434000.01,0.1179871922
1511508554000.01,0.1162231555
1511508674000.01,0.1154226223
1511508794000,0.1129480786
1511508914000.01,0.1056803379
1511509034000.01,0.0922644802
1511509154000,0.0741592561
1511509274000.01,0.0546574873
1511509394000.01,0.0374416729
1511509514000.01,0.0258353806
1511509634000,0.0222362711
1511509754000.01,0.0269451835
1511509874000.01,0.0372106129
1511509994000,0.0486240535
1511510114000.01,0.0579570407
1511510234000.01,0.0643388941
1511510354000.01,0.0685380197
1511510474000,0.0720438977
1511510594000.01,0.0765869087
1511510714000.01,0.0835918377
1511510834000,0.093027136
1511510954000.01,0.1024562478
1511511074000.01,0.1080593955
1511511194000,0.1072850048
1511511314000,0.1006193754
1511511434000.01,0.09149675
1511511554000.01,0.0846438403
1511511674000,0.0832003532
1511511794000.01,0.0868229135
1511511914000.01,0.0926746895
1511512034000,0.0975624828
1511512154000,0.099406031
1511512274000.01,0.0981849468
1511512394000.01,0.0958572275
1511512514000,0.0947102248
1511512634000.01,0.0956591517
1511512754000.01,0.0979411902
1511512874000,0.1001219905
1511512994000,0.1014014656
1511513114000.01,0.1016464923
1511513234000.01,0.100710365
1511513354000,0.0986430794
1511513474000.01,0.0962933227
1511513594000.01,0.0952686027
1511513714000,0.0969300322
1511513834000.01,0.1011647322
1511513954000.01,0.1061921584
1511514074000.01,0.1097962779
1511514194000,0.1109393866
1511514314000.01,0.1100790161
1511514434000.01,0.1081389919
1511514554000,0.105583027
1511514674000.01,0.1024627785
1511514794000.01,0.0990138354
1511514914000.01,0.0958485307
1511515034000,0.0937212128
1511515154000.01,0.0929454628
1511515274000.01,0.0927516422
1511515394000,0.091839327
1511515514000.01,0.0898612937
1511515634000.01,0.0876652342
1511515754000.01,0.0860825929
1511515874000,0.0854544137
1511515994000.01,0.0860769765
1511516114000.01,0.0880652452
1511516234000,0.0907522961
1511516354000.01,0.0926738575
1511516474000.01,0.0925325763
1511516594000,0.0903698906
1511516714000,0.087494789
1511516834000.01,0.0849775234
1511516954000.01,0.0825011604
1511517074000,0.0788861757
1511517194000.01,0.0735631892
1511517314000.01,0.0677537202
1511517434000,0.0645525531
1511517554000,0.0671276315
1511517674000.01,0.0760912653
1511517794000.01,0.0883931455
1511517914000,0.0986960772
1511518034000.01,0.1028624064
1511518154000.01,0.1010526637
1511518274000,0.0972707321
1511518394000,0.0957411208
1511518514000.01,0.0978156995
1511518634000.01,0.1019958463
1511518754000,0.1060217959
1511518874000.01,0.1083190557
1511518994000.01,0.1081613067
1511519114000,0.1055902356
1511519234000.01,0.1015496841
1511519354000.01,0.097683498
1511519474000.01,0.0952414692
1511519594000,0.0941488292
1511519714000.01,0.0932465745
1511519834000.01,0.0913935083
1511519954000,0.0884759117
1511520074000.01,0.0851890457
1511520194000.01,0.0820824899
1511520314000.01,0.0794370145
1511520434000,0.0779204945
1511520554000.01,0.0785662262
1511520674000.01,0.0816524464
1511520794000,0.085874245
1511520914000.01,0.0892203002
1511521034000.01,0.0907463048
1511521154000.01,0.0909352047
1511521274000,0.0907475717
1511521394000.01,0.0908783624
1511521514000.01,0.0914061747
1511521634000,0.0918520554
1511521754000.01,0.091689324
1511521874000.01,0.0909576306
1511521994000,0.0904704937
1511522114000,0.0914443732
1511522234000.01,0.0948658903
1511522354000.01,0.1003849958
1511522474000,0.1053324971
1511522594000.01,0.1060178798
1511522714000.01,0.1009695653
1511522834000,0.0929194324
1511522954000,0.0874007981
1511523074000.01,0.0886860008
1511523194000.01,0.0963560433
1511523314000,0.1054721821
1511523434000.01,0.110094973
1511523554000.01,0.1071228349
1511523674000,0.0979085071
1511523794000,0.0873351135
1511523914000.01,0.0810389453
1511524034000.01,0.0823394474
1511524154000,0.0907021521
1511524274000.01,0.1020825617
1511524394000.01,0.1108846742
1511524514000,0.1129152088
1511524634000.01,0.1075734184
1511524754000.01,0.0977805725
1511524874000.01,0.0879697865
1511524994000,0.0818221561
1511525114000.01,0.0807273721
1511525234000.01,0.0830131651
1511525354000,0.0850176275
1511525474000.01,0.0839549621
1511525594000.01,0.0801474951
1511525714000.01,0.0768357509
1511525834000,0.0775577563
1511525954000.01,0.0833090668
1511526074000.01,0.0920417806
1511526194000,0.1005694802
1511526314000.01,0.1066103476
1511526434000.01,0.1092767883
1511526554000.01,0.1085613137
1511526674000,0.1050510405
1511526794000.01,0.1000898706
1511526914000.01,0.0953349286
1511527034000,0.0916636253
1511527154000.01,0.089030493
1511527274000.01,0.0870418341
1511527394000,0.0851897949
1511527514000,0.0832496713
1511527634000.01,0.0818488413
1511527754000.01,0.0822659337
1511527874000,0.0852791976
1511527994000.01,0.0903576791
1511528114000.01,0.0959815814
1511528234000,0.1006308274
1511528354000,0.1039750827
1511528474000.01,0.106996769
1511528594000.01,0.1102469418
1511528714000,0.1122910524
1511528834000.01,0.111177419
1511528954000.01,0.1073610568
1511529074000,0.1037063663
1511529194000,0.1023574799
1511529314000.01,0.1026068006
1511529434000.01,0.1024090196
1511529554000,0.1013597623
1511529674000.01,0.1013150994
1511529794000.01,0.1044072004
1511529914000,0.1108390093
1511530034000.01,0.1180057185
1511530154000.01,0.1216236404
1511530274000.01,0.1188487209
1511530394000,0.1106844172
1511530514000.01,0.1009183357
1511530634000.01,0.09315117
1511530754000,0.0890458779
1511530874000.01,0.0882823403
1511530994000.01,0.0890050796
1511531114000.01,0.0888611221
1511531234000,0.0868864731
1511531354000.01,0.0842902463
1511531474000.01,0.083220864
1511531594000,0.0850750305
1511531714000.01,0.089465998
1511531834000.01,0.0945491518
1511531954000.01,0.0986977906
1511532074000,0.1017274477
1511532194000.01,0.1044254152
1511532314000.01,0.1073927198
1511532434000,0.1104963572
1511532554000.01,0.1131222261
1511532674000.01,0.1143957115
1511532794000,0.1130754753
1511532914000,0.1083892891
1511533034000.01,0.1014017078
1511533154000.01,0.0948053922
1511533274000,0.0913090872
1511533394000.01,0.0923072045
1511533514000.01,0.0972915335
1511533634000,0.1037989633
1511533754000,0.10842396
1511533874000.01,0.1089811347
1511533994000.01,0.1060774381
1511534114000,0.1022941747
1511534234000.01,0.1000441826
1511534354000.01,0.1003287817
1511534474000,0.1026517652
1511534594000,0.1059410529
1511534714000.01,0.1097685786
1511534834000.01,0.1141406654
1511534954000,0.1181552588
1511535074000.01,0.1199176127
1511535194000.01,0.1183961186
1511535314000,0.1147218116
1511535434000.01,0.1112282174
1511535554000.01,0.109445872
1511535674000.01,0.1089511717
1511535794000,0.1082367507
1511535914000.01,0.1066308382
1511536034000.01,0.1047601212
1511536154000,0.1033380934
1511536274000.01,0.1025484328
1511536394000.01,0.1023159123
1511536514000.01,0.1023108488
1511536634000,0.102029457
1511536754000.01,0.1012620831
1511536874000.01,0.1005053958
1511536994000,0.1008687013
1511537114000.01,0.1034017458
1511537234000.01,0.1080239064
1511537354000.01,0.1127997252
1511537474000,0.1151126691
1511537594000.01,0.1143017038
1511537714000.01,0.1124486963
1511537834000,0.1118857635
1511537954000.01,0.1122409538
1511538074000.01,0.1107780233
1511538194000,0.1058126823
1511538314000,0.0988807129
1511538434000.01,0.0932146559
1511538554000.01,0.0906803704
1511538674000,0.0906773791
1511538794000.01,0.0918941089
1511538914000.01,0.0940657556
1511539034000,0.0975044653
1511539154000,0.101966421
1511539274000.01,0.1065024896
1511539394000.01,0.1101557586
1511539514000,0.112878307
1511539634000.01,0.1153836547
1511539754000.01,0.1176579286
1511539874000,0.1181349936
1511539994000,0.1147798462
1511540114000.01,0.107200384
1511540234000.01,0.0978402325
1511540354000,0.0907349388
1511540474000.01,0.088759167
1511540594000.01,0.0916857085
1511540714000,0.0964237783
1511540834000.01,0.098870034
1511540954000.01,0.0960445565
1511541074000.01,0.0878112493
1511541194000,0.0770860409
1511541314000.01,0.0677110778
1511541434000.01,0.0619495724
1511541554000,0.0598817353
1511541674000.01,0.0601146478
1511541794000.01,0.0604948249
1511541914000.01,0.058621679
1511542034000,0.0524649971
1511542154000.01,0.0413330476
1511542274000.01,0.0269401255
1511542394000,0.0131760608
1511542514000.01,0.0038003155
1511542634000.01,7.9145e-05
1511542754000.01,0.0005491409
1511542874000,0.0025935611
1511542994000.01,0.0041469194
1511543114000.01,0.0044517962
1511543234000,0.0038854164
1511543354000.01,0.0033141059
1511543474000.01,0.0034025429
1511543594000,0.004192663
1511543714000,0.0051494177
1511543834000.01,0.0056062648
1511543954000.01,0.0052449292
1511544074000,0.0042773371
1511544194000.01,0.0033291865
1511544314000.01,0.0031792458
1511544434000,0.0043767443
1511544554000,0.0067131494
1511544674000.01,0.0089786034
1511544794000.01,0.0096715969
1511544914000,0.0081991383
1511545034000.01,0.005506678
1511545154000.01,0.0035059272
1511545274000,0.0035613715
1511545394000,0.005473611
1511545514000.01,0.0077014676
1511545634000.01,0.0085088385
1511545754000,0.0073163072
1511545874000.01,0.0051057712
1511545994000.01,0.0034557049
1511546114000,0.0031659188
1511546234000.01,0.0037935599
1511546354000.01,0.004269355
1511546474000.01,0.0039426814
1511546594000,0.0033531
1511546714000.01,0.0040738948
1511546834000.01,0.0074348542
1511546954000,0.0128753893
1511547074000.01,0.0175634403
1511547194000.01,0.0183810534
1511547314000.01,0.0147235355
1511547434000,0.0090163098
1511547554000.01,0.0044384348
1511547674000.01,0.0025276603
1511547794000,0.0027549995
1511547914000.01,0.0036340624
1511548034000.01,0.0040180238
1511548154000.01,0.0037014592
1511548274000,0.0031791628
1511548394000.01,0.0030048099
1511548514000.01,0.0033188672
1511548634000,0.0038294733
1511548754000.01,0.0041494144
1511548874000.01,0.0041507736
1511548994000,0.0040191749
1511549114000,0.0040099584
1511549234000.01,0.0042144553
1511549354000.01,0.0045480518
1511549474000,0.004874691
1511549594000.01,0.0050886199
1511549714000.01,0.0051267513
1511549834000,0.0050082
1511549954000,0.0048678863
1511550074000.01,0.0048645919
1511550194000.01,0.0050114172
1511550314000,0.0051173776
1511550434000.01,0.0049454181
1511550554000.01,0.0044579002
1511550674000,0.0039077692
1511550794000,0.0036529436
1511550914000.01,0.0038396636
1511551034000.01,0.0042848921
1511551154000,0.004667725
1511551274000.01,0.0048019954
1511551394000.01,0.0047157842
1511551514000,0.0045139561
1511551634000.01,0.0042101118
1511551754000.01,0.003738903
1511551874000.01,0.0031583935
1511551994000,0.0027019621
1511552114000.01,0.002566367
1511552234000.01,0.0027367595
1511552354000,0.0029981492
1511552474000.01,0.0030811521
1511552594000.01,0.0028850833
1511552714000.01,0.0026009713
1511552834000,0.0025819577
1511552954000.01,0.0030634454
1511553074000.01,0.00389122
1511553194000,0.0044200072
1511553314000.01,0.0038562191
1511553434000.01,0.0021196898
1511553554000.01,0.0007211236
1511553674000,0.0026508017
1511553794000.01,0.0105355622
1511553914000.01,0.023937468
1511554034000,0.0385651947
1511554154000.01,0.0490728837
1511554274000.01,0.052826802
1511554394000,0.0510527472
1511554514000,0.0472035492
1511554634000.01,0.0444784236
1511554754000.01,0.044252677
1511554874000,0.0459718109
1511554994000.01,0.0481070294
1511555114000.01,0.049549643
1511555234000,0.0506778635
1511555354000,0.0532945634
1511555474000.01,0.0589412929
1511555594000.01,0.066638362
1511555714000,0.0723344135
1511555834000.01,0.0709745806
1511555954000.01,0.059899167
1511556074000,0.0412683171
1511556194000,0.0213383381
1511556314000.01,0.006583205
1511556434000.01,-0.0001488305
1511556554000,-0.0003284221
1511556674000.01,0.0024435194
1511556794000.01,0.0050937128
1511556914000,0.0063764621
1511557034000.01,0.0065586174
1511557154000.01,0.0063275222
1511557274000.01,0.0059605498
1511557394000,0.0052581744
1511557514000.01,0.0040391034
1511557634000.01,0.0025640478
1511557754000,0.0014530425
1511557874000.01,0.0012088595
1511557994000.01,0.0018351948
1511558114000.01,0.0029288189
1511558234000,0.0039928292
1511558354000.01,0.0046810613
1511558474000.01,0.0051353905
1511558594000,0.0062070361
1511558714000.01,0.0088881859
1511558834000.01,0.0130811113
1511558954000.01,0.016858821
1511559074000,0.0175669384
1511559194000.01,0.0142987146
1511559314000.01,0.0089638216
1511559434000,0.0045534652
1511559554000.01,0.0027458017
1511559674000.01,0.0032720147
1511559794000,0.0047911896
1511559914000,0.0059604707
1511560034000.01,0.0060377206
1511560154000.01,0.0050144976
1511560274000,0.0036025308
1511560394000.01,0.0032515016
1511560514000.01,0.0059695654
1511560634000,0.0135020548
1511560754000,0.0260098179
1511560874000.01,0.0414804962
1511560994000.01,0.0566684396
1511561114000,0.0685895136
1511561234000.01,0.0754202668
1511561354000.01,0.076449259
1511561474000,0.0716780317
1511561594000,0.061792198
1511561714000.01,0.0482352263
1511561834000.01,0.0332444536
1511561954000,0.0195948176
1511562074000.01,0.0097088495
1511562194000.01,0.0044681756
1511562314000,0.0028525534
1511562434000.01,0.0029245538
1511562554000.01,0.003227269
1511562674000.01,0.0037138404
1511562794000,0.0058135176
1511562914000.01,0.011572172
1511563034000.01,0.0222964681
1511563154000,0.0376416496
1511563274000.01,0.0558115887
1511563394000.01,0.0743515471
1511563514000.01,0.0907853227
1511563634000,0.1029519077
1511563754000.01,0.109398972
1511563874000.01,0.1103341862
1511563994000,0.1084399299
1511564114000.01,0.107672809
1511564234000.01,0.1100356259
1511564354000.01,0.113816989
1511564474000,0.1159133753
1511564594000.01,0.1153823794
1511564714000.01,0.1137103161
1511564834000,0.1123121858
1511564954000.01,0.1114223502
1511565074000.01,0.1116555374
1511565194000,0.1149738673
1511565314000,0.1225794588
