"close, x; MA180, x; MA90, x; MA30, x; MA15, x; MA7, x; MA1, x; log_MA1/7, x; log_MA7/15, x; log_MA15/30, x","close, y","MA180, y","MA90, y","MA30, y","MA15, y","MA7, y","MA1, y","log_MA1/7, y","log_MA7/15, y","log_MA15/30, y"
08b917,54cbfe,24e5ae,cc71af,6d1178,88db81,3d167c,b7d615,d99e64,3df200,ba1222
2017-10-01 00:00:00,0.012617,0.0139655112,0.0151189325,0.0148176279,0.0133100284,0.0130958686,0.012800467,-0.0099084926,-0.0070446735,-0.0465997037
2017-10-01 00:15:00,0.012617,0.0139657362,0.0151184262,0.0148167558,0.0133091123,0.0130952609,0.0127986007,-0.0099516666,-0.0070349327,-0.0466040343
2017-10-01 00:30:00,0.012617,0.0139660063,0.0151178185,0.0148157093,0.013308013,0.0130945317,0.0127963611,-0.010003486,-0.0070232423,-0.0466092317
2017-10-01 00:45:00,0.012617,0.0139662764,0.0151172109,0.0148146627,0.0133069137,0.0130938026,0.0127941215,-0.0100553174,-0.0070115503,-0.0466144299
2017-10-01 01:00:00,0.012617,0.0139665465,0.0151166032,0.0148136162,0.0133058144,0.0130930734,0.0127918819,-0.0101071607,-0.0069998567,-0.0466196289
2017-10-01 01:15:00,0.012617,0.0139668166,0.0151159956,0.0148125697,0.013304715,0.0130923442,0.0127896424,-0.010159016,-0.0069881614,-0.0466248288
2017-10-01 01:30:00,0.012617,0.0139670867,0.015115388,0.0148115231,0.0133036157,0.0130916151,0.0127874028,-0.0102108833,-0.0069764646,-0.0466300294
2017-10-01 01:45:00,0.012617,0.0139673567,0.0151147803,0.0148104766,0.0133025164,0.0130908859,0.0127851632,-0.0102627625,-0.0069647661,-0.0466352308
2017-10-01 02:00:00,0.012617,0.0139676268,0.0151141727,0.0148094301,0.0133014171,0.0130901567,0.0127829236,-0.0103146538,-0.006953066,-0.046640433
2017-10-01 02:15:00,0.012617,0.0139678969,0.015113565,0.0148083836,0.0133003178,0.0130894276,0.012780684,-0.010366557,-0.0069413643,-0.046645636
2017-10-01 02:30:00,0.012617,0.013968167,0.0151129574,0.014807337,0.0132992185,0.0130886984,0.0127784444,-0.0104184722,-0.006929661,-0.0466508398
2017-10-01 02:45:00,0.012617,0.0139684371,0.0151123498,0.0148062905,0.0132981192,0.0130879692,0.0127762049,-0.0104703994,-0.006917956,-0.0466560444
2017-10-01 03:00:00,0.012617,0.0139687071,0.0151117421,0.014805244,0.0132970199,0.0130872401,0.0127739653,-0.0105223385,-0.0069062495,-0.0466612498
2017-10-01 03:15:00,0.012617,0.0139689772,0.0151111345,0.0148041975,0.0132959206,0.0130865109,0.0127717257,-0.0105742897,-0.0068945413,-0.046666456
2017-10-01 03:30:00,0.012617,0.0139692473,0.0151105269,0.0148031509,0.0132948213,0.0130857817,0.0127694861,-0.0106262529,-0.0068828315,-0.046671663
