"close, x; MA180, x; MA90, x; MA30, x; MA15, x; MA7, x; MA1, x; log_MA1/7, x; log_MA7/15, x; log_MA15/30, x","close, y","MA180, y","MA90, y","MA30, y","MA15, y","MA7, y","MA1, y","log_MA1/7, y","log_MA7/15, y","log_MA15/30, y"
a5b6b7,8291ab,42a3ed,43bbab,63c23a,5e4bee,1dc5ec,edf3a5,b75365,38ded3,8493ef
2017-10-01 00:00:00,0.002987,0.0047445257,0.0045129455,0.0033915126,0.0029487499,0.0029807339,0.0030780712,0.0139554541,0.0046852669,-0.0607555
2017-10-01 00:15:00,0.002987,0.0047445569,0.0045125798,0.0033913419,0.0029486775,0.0029808963,0.0030771424,0.0138007146,0.0047195895,-0.0607442926
2017-10-01 00:30:00,0.002987,0.0047445944,0.004512141,0.003391137,0.0029485907,0.0029810913,0.0030760278,0.0136149783,0.0047607752,-0.0607308427
2017-10-01 00:45:00,0.002987,0.0047446319,0.0045117023,0.0033909322,0.0029485039,0.0029812862,0.0030749132,0.0134291867,0.0048019595,-0.0607173915
2017-10-01 01:00:00,0.002987,0.0047446694,0.0045112635,0.0033907273,0.0029484171,0.0029814812,0.0030737986,0.0132433399,0.0048431423,-0.0607039391
2017-10-01 01:15:00,0.002987,0.0047447069,0.0045108247,0.0033905225,0.0029483303,0.0029816761,0.003072684,0.0130574379,0.0048843236,-0.0606904855
2017-10-01 01:30:00,0.002987,0.0047447444,0.004510386,0.0033903176,0.0029482435,0.002981871,0.0030715694,0.0128714806,0.0049255034,-0.0606770307
2017-10-01 01:45:00,0.002987,0.0047447819,0.0045099472,0.0033901127,0.0029481567,0.002982066,0.0030704549,0.012685468,0.0049666818,-0.0606635747
2017-10-01 02:00:00,0.002987,0.0047448194,0.0045095084,0.0033899079,0.0029480699,0.0029822609,0.0030693403,0.0124994,0.0050078587,-0.0606501175
2017-10-01 02:15:00,0.002987,0.0047448569,0.0045090696,0.003389703,0.0029479831,0.0029824559,0.0030682257,0.0123132766,0.0050490341,-0.0606366591
2017-10-01 02:30:00,0.002987,0.0047448944,0.0045086309,0.0033894981,0.0029478963,0.0029826508,0.0030671111,0.0121270977,0.005090208,-0.0606231995
2017-10-01 02:45:00,0.002987,0.0047449319,0.0045081921,0.0033892933,0.0029478095,0.0029828457,0.0030659965,0.0119408634,0.0051313804,-0.0606097386
2017-10-01 03:00:00,0.002987,0.0047449694,0.0045077533,0.0033890884,0.0029477227,0.0029830407,0.0030648819,0.0117545735,0.0051725514,-0.0605962766
2017-10-01 03:15:00,0.002987,0.0047450069,0.0045073145,0.0033888836,0.0029476359,0.0029832356,0.0030637674,0.011568228,0.0052137208,-0.0605828133
2017-10-01 03:30:00,0.002987,0.0047450444,0.0045068758,0.0033886787,0.0029475491,0.0029834306,0.0030626528,0.0113818269,0.0052548889,-0.0605693488
2017-10-01 03:45:00,0.002987,0.0047450819,0.004506437,0.0033884738,0.0029474623,0.0029836255,0.0030615382,0.0111953701,0.0052960554,-0.0605558831
2017-10-01 04:00:00,0.002989,0.0047451195,0.0045059984,0.0033882771,0.0029473838,0.0029838552,0.0030603403,0.0109919777,0.0053410463,-0.0605422268
2017-10-01 04:15:00,0.002989,0.0047451571,0.0045055598,0.0033880844,0.0029473095,0.0029841022,0.0030591007,0.0107800798,0.0053879476,-0.0605284746
2017-10-01 04:30:00,0.002989,0.0047451948,0.0045051213,0.0033878917,0.0029472352,0.0029843492,0.0030578611,0.0105681135,0.0054348463,-0.0605147213
2017-10-01 04:45:00,0.002989,0.0047452324,0.0045046828,0.003387699,0.0029471609,0.0029845962,0.0030566215,0.0103560789,0.0054817422,-0.0605009668
2017-10-01 05:00:00,0.002989,0.00474527,0.0045042442,0.0033875063,0.0029470866,0.0029848433,0.0030553819,0.0101439758,0.0055286355,-0.0604872112
2017-10-01 05:15:00,0.002989,0.0047453076,0.0045038057,0.0033873135,0.0029470123,0.0029850903,0.0030541424,0.0099318042,0.005575526,-0.0604734545
2017-10-01 05:30:00,0.002989,0.0047453452,0.0045033671,0.0033871208,0.002946938,0.0029853373,0.0030529028,0.009719564,0.0056224139,-0.0604596966
2017-10-01 05:45:00,0.002989,0.0047453828,0.0045029286,0.0033869281,0.0029468637,0.0029855843,0.0030516632,0.0095072552,0.0056692991,-0.0604459376
2017-10-01 06:00:00,0.002989,0.0047454204,0.00450249,0.0033867354,0.0029467894,0.0029858313,0.0030504236,0.0092948778,0.0057161815,-0.0604321775
2017-10-01 06:15:00,0.002989,0.0047454581,0.0045020515,0.0033865427,0.002946715,0.0029860784,0.003049184,0.0090824315,0.0057630613,-0.0604184162
2017-10-01 06:30:00,0.002989,0.0047454957,0.004501613,0.00338635,0.0029466407,0.0029863254,0.0030479444,0.0088699165,0.0058099384,-0.0604046539
2017-10-01 06:45:00,0.002989,0.0047455333,0.0045011744,0.0033861573,0.0029465664,0.0029865724,0.0030467049,0.0086573326,0.0058568128,-0.0603908904
2017-10-01 07:00:00,0.002989,0.0047455709,0.0045007359,0.0033859646,0.0029464921,0.0029868194,0.0030454653,0.0084446798,0.0059036845,-0.0603771257
2017-10-01 07:15:00,0.002989,0.0047456085,0.0045002973,0.0033857719,0.0029464178,0.0029870665,0.0030442257,0.0082319581,0.0059505535,-0.0603633599
2017-10-01 07:30:00,0.002989,0.0047456461,0.0044998588,0.0033855792,0.0029463435,0.0029873135,0.0030429861,0.0080191672,0.0059974198,-0.060349593
2017-10-01 07:45:00,0.002989,0.0047456838,0.0044994203,0.0033853865,0.0029462692,0.0029875605,0.0030417465,0.0078063073,0.0060442834,-0.060335825
2017-10-01 08:00:00,0.002963,0.0047457204,0.0044989797,0.0033850822,0.0029462046,0.0029877649,0.0030403056,0.0075708109,0.0060835105,-0.0603063082
2017-10-01 08:15:00,0.002963,0.0047457565,0.0044985382,0.0033847221,0.0029461449,0.0029879479,0.0030387639,0.0073239298,0.0061189189,-0.0602689137
2017-10-01 08:30:00,0.002963,0.0047457926,0.0044980966,0.003384362,0.0029460852,0.002988131,0.0030372222,0.0070769385,0.0061543259,-0.0602315145
2017-10-01 08:45:00,0.002963,0.0047458287,0.0044976551,0.003384002,0.0029460255,0.002988314,0.0030356806,0.006829837,0.0061897315,-0.0601941105
2017-10-01 09:00:00,0.002963,0.0047458648,0.0044972135,0.0033836419,0.0029459657,0.002988497,0.0030341389,0.0065826251,0.0062251356,-0.0601567018
2017-10-01 09:15:00,0.002963,0.0047459009,0.004496772,0.0033832818,0.002945906,0.0029886801,0.0030325972,0.0063353028,0.0062605382,-0.0601192883
2017-10-01 09:30:00,0.002963,0.004745937,0.0044963304,0.0033829218,0.0029458463,0.0029888631,0.0030310556,0.0060878698,0.0062959394,-0.0600818701
2017-10-01 09:45:00,0.002963,0.0047459731,0.0044958889,0.0033825617,0.0029457866,0.0029890461,0.0030295139,0.0058403261,0.0063313392,-0.0600444472
2017-10-01 10:00:00,0.002963,0.0047460093,0.0044954473,0.0033822016,0.0029457269,0.0029892292,0.0030279722,0.0055926715,0.0063667375,-0.0600070195
2017-10-01 10:15:00,0.002963,0.0047460454,0.0044950057,0.0033818416,0.0029456671,0.0029894122,0.0030264306,0.005344906,0.0064021343,-0.0599695871
2017-10-01 10:30:00,0.002963,0.0047460815,0.0044945642,0.0033814815,0.0029456074,0.0029895952,0.0030248889,0.0050970294,0.0064375297,-0.0599321499
2017-10-01 10:45:00,0.002963,0.0047461176,0.0044941226,0.0033811214,0.0029455477,0.0029897783,0.0030233472,0.0048490417,0.0064729237,-0.059894708
2017-10-01 11:00:00,0.002963,0.0047461537,0.0044936811,0.0033807613,0.002945488,0.0029899613,0.0030218056,0.0046009426,0.0065083162,-0.0598572613
2017-10-01 11:15:00,0.002963,0.0047461898,0.0044932395,0.0033804013,0.0029454282,0.0029901443,0.0030202639,0.0043527322,0.0065437072,-0.0598198099
2017-10-01 11:30:00,0.002963,0.0047462259,0.004492798,0.0033800412,0.0029453685,0.0029903274,0.0030187222,0.0041044102,0.0065790969,-0.0597823537
2017-10-01 11:45:00,0.002963,0.004746262,0.0044923564,0.0033796811,0.0029453088,0.0029905104,0.0030171806,0.0038559766,0.006614485,-0.0597448928
