"close, x; MA180, x; MA90, x; MA30, x; MA15, x; MA7, x; MA1, x; log_MA1/7, x; log_MA7/15, x; log_MA15/30, x","close, y","MA180, y","MA90, y","MA30, y","MA15, y","MA7, y","MA1, y","log_MA1/7, y","log_MA7/15, y","log_MA15/30, y"
0897ae,6ed2d9,fbcaae,a3d537,86c9d4,6d2363,86a2ab,e8822a,9823fd,004691,849fc9
2017-10-01 00:00:00,0.06947,0.0771467311,0.0789348536,0.0724210787,0.0725731493,0.0733661731,0.0702146528,-0.0190681137,0.0047198964,0.0009109804
2017-10-01 00:15:00,0.06947,0.0771482029,0.0789310775,0.072417213,0.0725734097,0.0733559177,0.0702059722,-0.0190610964,0.0046576258,0.0009357215
2017-10-01 00:30:00,0.06947,0.0771499691,0.0789265463,0.0724125741,0.0725737222,0.0733436111,0.0701955556,-0.0190526732,0.0045828903,0.0009654124
2017-10-01 00:45:00,0.06947,0.0771517353,0.078922015,0.0724079352,0.0725740347,0.0733313046,0.0701851389,-0.0190442474,0.0045081425,0.0009951051
2017-10-01 01:00:00,0.06947,0.0771535015,0.0789174838,0.0724032963,0.0725743472,0.073318998,0.0701747222,-0.0190358189,0.0044333826,0.0010247996
2017-10-01 01:15:00,0.06947,0.0771552677,0.0789129525,0.0723986574,0.0725746597,0.0733066915,0.0701643056,-0.0190273878,0.0043586103,0.0010544958
2017-10-01 01:30:00,0.06947,0.077157034,0.0789084213,0.0723940185,0.0725749722,0.0732943849,0.0701538889,-0.019018954,0.0042838259,0.0010841938
2017-10-01 01:45:00,0.06947,0.0771588002,0.07890389,0.0723893796,0.0725752847,0.0732820784,0.0701434722,-0.0190105175,0.0042090292,0.0011138936
2017-10-01 02:00:00,0.06947,0.0771605664,0.0788993588,0.0723847407,0.0725755972,0.0732697718,0.0701330556,-0.0190020783,0.0041342203,0.0011435951
2017-10-01 02:15:00,0.06947,0.0771623326,0.0788948275,0.0723801019,0.0725759097,0.0732574653,0.0701226389,-0.0189936365,0.0040593991,0.0011732985
2017-10-01 02:30:00,0.06947,0.0771640988,0.0788902963,0.072375463,0.0725762222,0.0732451587,0.0701122222,-0.018985192,0.0039845657,0.0012030036
2017-10-01 02:45:00,0.06947,0.077165865,0.078885765,0.0723708241,0.0725765347,0.0732328522,0.0701018056,-0.0189767448,0.0039097201,0.0012327105
2017-10-01 03:00:00,0.06947,0.0771676312,0.0788812338,0.0723661852,0.0725768472,0.0732205456,0.0700913889,-0.018968295,0.0038348622,0.0012624191
2017-10-01 03:15:00,0.06947,0.0771693974,0.0788767025,0.0723615463,0.0725771597,0.0732082391,0.0700809722,-0.0189598425,0.003759992,0.0012921296
2017-10-01 03:30:00,0.06947,0.0771711636,0.0788721713,0.0723569074,0.0725774722,0.0731959325,0.0700705556,-0.0189513873,0.0036851095,0.0013218418
2017-10-01 03:45:00,0.06947,0.0771729298,0.07886764,0.0723522685,0.0725777847,0.073183626,0.0700601389,-0.0189429294,0.0036102148,0.0013515558
2017-10-01 04:00:00,0.06947,0.077174696,0.0788631088,0.0723477199,0.0725779722,0.0731725893,0.0700513889,-0.0189316728,0.0035435928,0.0013799817
2017-10-01 04:15:00,0.06947,0.0771764622,0.0788585775,0.0723432164,0.0725780972,0.0731621875,0.0700434722,-0.018919015,0.0034811037,0.0014077643
2017-10-01 04:30:00,0.06947,0.0771782284,0.0788540463,0.072338713,0.0725782222,0.0731517857,0.0700355556,-0.018906354,0.0034186058,0.0014355486
2017-10-01 04:45:00,0.06947,0.0771799946,0.078849515,0.0723342095,0.0725783472,0.0731413839,0.0700276389,-0.0188936898,0.0033560991,0.0014633345
2017-10-01 05:00:00,0.06947,0.0771817608,0.0788449838,0.072329706,0.0725784722,0.0731309821,0.0700197222,-0.0188810224,0.0032935836,0.0014911222
2017-10-01 05:15:00,0.06947,0.077183527,0.0788404525,0.0723252025,0.0725785972,0.0731205804,0.0700118056,-0.0188683517,0.0032310594,0.0015189115
2017-10-01 05:30:00,0.06947,0.0771852932,0.0788359213,0.0723206991,0.0725787222,0.0731101786,0.0700038889,-0.0188556777,0.0031685263,0.0015467026
2017-10-01 05:45:00,0.06947,0.0771870594,0.07883139,0.0723161956,0.0725788472,0.0730997768,0.0699959722,-0.0188430006,0.0031059845,0.0015744953
