x,y
6b8f1f,a8df2a
23:02 (07/10),0.0002
23:02 (08/10),0.0504
23:02 (09/10),0.1068
23:02 (10/10),0.045
23:02 (11/10),0.0962
23:02 (12/10),0.0305
23:02 (13/10),0.0794
23:02 (14/10),0.1265
23:02 (15/10),0.019
23:02 (16/10),0.0634
23:02 (17/10),0.1191
23:02 (20/10),0.2817
23:02 (21/10),0.3389
23:02 (22/10),0.3699
23:02 (23/10),0.0
23:02 (24/10),0.0
23:02 (25/10),0.0
23:02 (26/10),0.0
23:02 (28/10),0.0
23:02 (29/10),0.0
23:02 (30/10),0.0
23:02 (31/10),0.0
23:02 (01/11),0.0
23:02 (02/11),0.0
23:02 (03/11),0.0
23:02 (04/11),0.0
23:02 (05/11),0.0
23:02 (06/11),0.0
23:02 (07/11),0.0
23:02 (08/11),0.0
23:02 (09/11),0.0
23:02 (10/11),0.0
23:02 (11/11),0.0
23:02 (12/11),0.0
23:02 (14/11),0.0
23:02 (16/11),0.0
23:02 (17/11),0.0
23:02 (18/11),0.0
23:02 (19/11),0.0
23:02 (20/11),0.0
23:02 (21/11),0.0
23:02 (22/11),0.0
23:02 (23/11),0.0
23:02 (24/11),0.0
23:02 (25/11),0.0
23:02 (26/11),0.0
23:02 (27/11),0.0
23:02 (29/11),0.0
23:02 (30/11),0.0
23:02 (01/12),0.0
23:02 (02/12),0.0
23:02 (04/12),0.0
23:02 (05/12),0.0
23:02 (06/12),0.0022
23:02 (07/12),0.0496
23:02 (08/12),0.0524
23:02 (09/12),0.0699
23:02 (10/12),0.0
23:02 (11/12),0.0
23:02 (12/12),0.0
23:02 (13/12),0.0
23:02 (14/12),0.0
23:02 (15/12),0.0
23:02 (16/12),0.0
23:02 (17/12),0.0
23:02 (18/12),0.0
23:02 (19/12),0.0
23:02 (20/12),0.0
23:02 (21/12),0.0
23:02 (22/12),0.0
23:02 (23/12),0.0
23:02 (24/12),0.0
23:02 (25/12),0.0
23:02 (26/12),0.0
23:02 (27/12),0.0
23:02 (28/12),0.0
23:02 (29/12),0.0
23:02 (30/12),0.0
23:02 (31/12),0.0
23:02 (03/01),0.0
23:02 (04/01),0.0
23:02 (07/01),0.0
23:02 (08/01),0.0
23:02 (09/01),0.0
