x,y
9e7ab8,6447e8
736.083,50
736.104,50
736.125,50
736.146,50
736.167,50
736.188,50
736.208,50
736.229,50
736.25,50
736.271,50
736.292,50
736.313,50
736.333,50
736.354,50
736.375,50
736.396,50
736.417,50
736.438,50
736.458,50
736.479,50
736.5,50
736.521,50
736.542,50
736.563,50
736.583,50
736.604,50
736.625,50
736.646,50
736.667,50
736.688,50
736.708,50
736.729,50
736.75,50
736.771,50
736.792,50
736.813,50
736.833,50
736.854,50
736.875,50
736.896,50
736.917,50
736.938,50
736.958,50
736.979,50
737,50
737.021,50
737.042,50
737.063,50
737.083,52.9677
737.104,56
737.125,54.307
737.146,60.2031
737.167,65.5967
737.188,71.0951
737.208,72.2868
737.229,56.5161
737.25,56.5577
737.271,56
737.292,55.3663
737.313,50
737.333,50
737.354,50
737.375,50
737.396,50
737.417,50
737.438,50
737.458,50
737.479,50
737.5,50
737.521,50
737.542,50
737.563,50
737.583,50
737.604,50
737.625,50
737.646,50
737.667,50
737.688,50
737.708,50
737.729,50
737.75,50
737.771,50
737.792,50
737.813,50
737.833,50
737.854,50
737.875,50
737.896,50
737.917,50
737.938,50
737.958,50
737.979,50
738,50
738.021,50
738.042,50
738.063,50
738.083,50
738.104,50
738.125,50
738.146,50
738.167,50
738.188,52.6317
738.208,50
738.229,50
738.25,50
738.271,50
738.292,50
738.313,50
738.333,50
738.354,50
738.375,50
738.396,50
738.417,50
738.438,50
738.458,50
738.479,50
738.5,50
738.521,50
738.542,50
738.563,50
738.583,50
738.604,50
738.625,50.002
738.646,50
738.667,50
738.688,50
738.708,50
738.729,50
738.75,50
738.771,50
738.792,50
738.813,50
738.833,50
738.854,50
738.875,50
738.896,50
738.917,50
738.938,50
738.958,50
738.979,50
739,50
739.021,50
739.042,50
739.063,50
739.083,50
739.104,50
739.125,50
739.146,50
739.167,50
739.188,51.9743
739.208,54.4531
739.229,67.1111
739.25,69.6007
739.271,65.2614
739.292,58.1867
739.313,60.9995
739.333,70.2771
739.354,62.85
739.375,65.7536
739.396,66.227
739.417,63.133
739.438,63
739.458,57.0088
739.479,56
739.5,50.933
739.521,50.1673
739.542,69.7589
739.563,77.679
739.583,71.9357
739.604,69
739.625,63.6167
739.646,57.0788
739.667,54.222
739.688,50
739.708,50
739.729,50
739.75,50
739.771,50
739.792,61.6847
739.813,69.3697
739.833,69.946
739.854,68.8314
739.875,66.822
739.896,63
739.917,64.1907
739.938,61.8396
739.958,63.687
739.979,66.3056
740,66.7659
740.021,63.5368
740.042,59.0893
740.063,55.0413
740.083,50
740.104,50
740.125,50
740.146,51.4867
740.167,56.9897
740.188,64.8621
740.208,66.5377
740.229,62.0453
740.25,63.7437
740.271,66.0224
740.292,65.105
740.313,61.667
740.333,62.2106
740.354,62.1076
740.375,64.3102
740.396,64.9876
740.417,62.1959
740.438,70.5464
740.458,54.1073
740.479,50
740.5,50
740.521,50.3187
740.542,54.2313
740.563,50
740.583,50
740.604,50
740.625,50
740.646,59.1589
740.667,67.3209
740.688,63.4987
740.708,63.7157
740.729,62.9663
740.75,56
740.771,56
740.792,60.6881
740.813,58.6425
740.833,56
740.854,56
740.875,61.4241
740.896,78.7926
740.917,86.7023
740.938,77.9437
740.958,70.959
740.979,64.4423
741,57.6139
741.021,53.871
741.042,50
741.063,50
741.083,50
741.104,50
741.125,50
741.146,50
741.167,50
741.188,50
741.208,50
741.229,50
741.25,50
741.271,50
741.292,50
741.313,50
741.333,50
741.354,50
741.375,50
741.396,50
741.417,50
741.438,50
741.458,50.0021
741.479,50
741.5,50
741.521,50
741.542,50
741.563,50
741.583,50
741.604,50
741.625,50
741.646,50
741.667,50
741.688,50
741.708,50
741.729,50
741.75,50
741.771,50
741.792,50
741.813,50
741.833,50
741.854,50
741.875,50
741.896,50
741.917,50
741.938,50
741.958,50
741.979,50
742,50
742.021,50
742.042,50
742.063,50
742.083,50
742.104,50
742.125,50
742.146,50
742.167,50
742.188,50
742.208,50
742.229,50
742.25,50
742.271,50
742.292,50
742.313,50
742.333,50
742.354,50
742.375,50
742.396,50
742.417,50
742.438,50
742.458,50
742.479,50
742.5,50
742.521,50
742.542,50
742.563,50
742.583,50
742.604,50
742.625,50
742.646,50
742.667,50
742.688,50
742.708,50
742.729,50
742.75,50
742.771,50
742.792,50
742.813,50
742.833,50
742.854,50
742.875,50
742.896,50
742.917,50
742.938,50
742.958,50
742.979,50
743,50
743.021,50
743.042,50
743.063,50
743.083,50
