"close, x; MA180, x; MA90, x; MA30, x; MA15, x; MA7, x; MA1, x; log_MA1/7, x; log_MA7/15, x; log_MA15/30, x","close, y","MA180, y","MA90, y","MA30, y","MA15, y","MA7, y","MA1, y","log_MA1/7, y","log_MA7/15, y","log_MA15/30, y","close (1), x; MA30 (1), x; MA15 (1), x; MA7 (1), x; MA1 (1), x","close (1), y","MA30 (1), y","MA15 (1), y","MA7 (1), y","MA1 (1), y"
752bf8,8e93b9,c9df00,f1fce0,f1c4d3,b36514,81d23a,15cc66,f41baf,0d359a,b694d0,01dd4c,06eb25,7c4eb2,5652cc,d5e1b1,410817
2017-10-01 00:00:00,232.91,175.9734998651,189.6660727044,191.1356364006,188.515808565,222.3791413689,240.3429861109,0.0337374023,0.0717462733,-0.0059938922,2017-10-29 15:45:00,,,,,
2017-10-01 00:15:00,232.91,175.9821191745,189.6639620756,191.13251169,188.5589949076,222.4544017856,240.2176388887,0.0333638866,0.0717937477,-0.0058873136,2017-10-29 16:00:00,150540669833.0,,,,
2017-10-01 00:30:00,232.91,175.9924623458,189.6614293209,191.1287620372,188.6108185187,222.5447142856,240.067222222,0.03291558,0.0718506825,-0.0057594483,2017-10-29 16:15:00,150540669833.0,,,,
2017-10-01 00:45:00,232.91,176.0028055171,189.6588965663,191.1250123844,188.6626421298,222.6350267856,239.9168055554,0.0324671744,0.0719075785,-0.0056316155,2017-10-29 16:30:00,150540669833.0,,,,
2017-10-01 01:00:00,232.91,176.0131486884,189.6563638117,191.1212627316,188.7144657409,222.7253392856,239.7663888887,0.0320186696,0.0719644359,-0.0055038154,2017-10-29 16:45:00,150540669833.0,,,,
2017-10-01 01:15:00,232.91,176.0234918597,189.653831057,191.1175130789,188.766289352,222.8156517856,239.615972222,0.0315700652,0.0720212545,-0.0053760479,2017-10-29 17:00:00,150540669833.0,,,,
2017-10-01 01:30:00,232.91,176.033835031,189.6512983024,191.1137634261,188.8181129631,222.9059642856,239.4655555554,0.0311213611,0.0720780346,-0.0052483129,2017-10-29 17:15:00,150540669833.0,,,,
2017-10-01 01:45:00,232.91,176.0441782023,189.6487655478,191.1100137733,188.8699365742,222.9962767856,239.3151388887,0.0306725569,0.0721347761,-0.0051206105,2017-10-29 17:30:00,150540669833.0,,,,
2017-10-01 02:00:00,232.91,176.0545213736,189.6462327932,191.1062641205,188.9217601853,223.0865892856,239.164722222,0.0302236524,0.072191479,-0.0049929406,2017-10-29 17:45:00,150540669833.0,,,,
2017-10-01 02:15:00,232.91,176.0648645448,189.6437000385,191.1025144677,188.9735837965,223.1769017856,239.0143055554,0.0297746472,0.0722481435,-0.0048653033,2017-10-29 18:00:00,150540669833.0,,,,
2017-10-01 02:30:00,232.91,176.0752077161,189.6411672839,191.098764815,189.0254074076,223.2672142856,238.8638888887,0.0293255412,0.0723047695,-0.0047376984,2017-10-29 18:15:00,150540669833.0,,,,
2017-10-01 02:45:00,232.91,176.0855508874,189.6386345293,191.0950151622,189.0772310187,223.3575267856,238.713472222,0.0288763341,0.0723613571,-0.004610126,2017-10-29 18:30:00,150540669833.0,,,,
2017-10-01 03:00:00,232.91,176.0958940587,189.6361017746,191.0912655094,189.1290546298,223.4478392856,238.5630555554,0.0284270255,0.0724179063,-0.004482586,2017-10-29 18:45:00,150540669833.0,,,,
2017-10-01 03:15:00,232.91,176.10623723,189.63356902,191.0875158566,189.1808782409,223.5381517856,238.4126388887,0.0279776151,0.0724744172,-0.0043550785,2017-10-29 19:00:00,150540669833.0,,,,
2017-10-01 03:30:00,232.91,176.1165804013,189.6310362654,191.0837662039,189.232701852,223.6284642856,238.262222222,0.0275281029,0.0725308897,-0.0042276035,2017-10-29 19:15:00,150540669833.0,,,,
2017-10-01 03:45:00,232.91,176.1269235726,189.6285035108,191.0800165511,189.2845254631,223.7187767856,238.1118055554,0.0270784883,0.072587324,-0.0041001608,2017-10-29 19:30:00,150540669833.0,,,,
2017-10-01 04:00:00,233.48,176.1372887347,189.6260147376,191.0767965279,189.3358185187,223.8138501983,237.995347222,0.0266815087,0.0726541749,-0.0039751712,2017-10-29 19:45:00,150540669833.0,,,,
2017-10-01 04:15:00,233.48,176.1476648921,189.6235479552,191.0738413196,189.3868462965,223.9113040674,237.8958680554,0.0263108799,0.0727262053,-0.0038514237,2017-10-29 20:00:00,150540669833.0,,,,
2017-10-01 04:30:00,233.48,176.1580410495,189.6210811728,191.0708861113,189.4378740742,224.0087579364,237.7963888887,0.0259402575,0.0727981848,-0.0037277076,2017-10-29 20:15:00,150540669833.0,,,,
2017-10-01 04:45:00,233.48,176.1684172069,189.6186143904,191.0679309029,189.488901852,224.1062118054,237.696909722,0.0255696412,0.0728701137,-0.0036040228,2017-10-29 20:30:00,150540669833.0,,,,
2017-10-01 05:00:00,233.48,176.1787933643,189.616147608,191.0649756946,189.5399296298,224.2036656745,237.5974305554,0.025199031,0.072941992,-0.0034803695,2017-10-29 20:45:00,150540669833.0,,,,
2017-10-01 05:15:00,233.48,176.1891695217,189.6136808256,191.0620204863,189.5909574076,224.3011195435,237.4979513887,0.0248284268,0.0730138197,-0.0033567476,2017-10-29 21:00:00,150540669833.0,,,,
2017-10-01 05:30:00,233.48,176.1995456791,189.6112140432,191.0590652779,189.6419851853,224.3985734126,237.398472222,0.0244578283,0.0730855969,-0.003233157,2017-10-29 21:15:00,150540669833.0,,,,
2017-10-01 05:45:00,233.48,176.2099218365,189.6087472608,191.0561100696,189.6930129631,224.4960272816,237.2989930554,0.0240872355,0.0731573235,-0.0031095977,2017-10-29 21:30:00,150540669833.0,,,,
2017-10-01 06:00:00,233.48,176.2202979939,189.6062804783,191.0531548613,189.7440407409,224.5934811507,237.1995138887,0.0237166482,0.0732289998,-0.0029860698,2017-10-29 21:45:00,150540669833.0,,,,
2017-10-01 06:15:00,233.48,176.2306741513,189.6038136959,191.0501996529,189.7950685187,224.6909350197,237.100034722,0.0233460663,0.0733006258,-0.0028625732,2017-10-29 22:00:00,150540669833.0,,,,
2017-10-01 06:30:00,233.48,176.2410503087,189.6013469135,191.0472444446,189.8460962965,224.7883888888,237.0005555554,0.0229754896,0.0733722014,-0.0027391078,2017-10-29 22:15:00,150540669833.0,,,,
2017-10-01 06:45:00,233.48,176.2514264661,189.5988801311,191.0442892363,189.8971240742,224.8858427578,236.9010763887,0.022604918,0.0734437267,-0.0026156737,2017-10-29 22:30:00,150540669833.0,,,,
2017-10-01 07:00:00,233.48,176.2618026236,189.5964133487,191.0413340279,189.948151852,224.9832966269,236.801597222,0.0222343514,0.0735152019,-0.0024922709,2017-10-29 22:45:00,150540669833.0,,,,
2017-10-01 07:15:00,233.48,176.272178781,189.5939465663,191.0383788196,189.9991796298,225.0807504959,236.7021180554,0.0218637897,0.0735866269,-0.0023688994,2017-10-29 23:00:00,150540669833.0,,,,
2017-10-01 07:30:00,233.48,176.2825549384,189.5914797839,191.0354236113,190.0502074076,225.178204365,236.6026388887,0.0214932327,0.0736580019,-0.002245559,2017-10-29 23:15:00,150540669833.0,,,,
2017-10-01 07:45:00,233.48,176.2929310958,189.5890130015,191.0324684029,190.1012351853,225.275658234,236.503159722,0.0211226802,0.0737293268,-0.0021222499,2017-10-29 23:30:00,150540669833.0,,,,
2017-10-01 08:00:00,234.97,176.3033647377,189.5866611882,191.0290574076,190.156651852,225.3745813491,236.4281249998,0.0207942071,0.0737934093,-0.0019879122,2017-10-29 23:45:00,150540669833.0,,,,
2017-10-01 08:15:00,234.97,176.313827122,189.5843668595,191.0254185187,190.2142629631,225.4742390872,236.3653124998,0.0204868146,0.0738538495,-0.0018480825,2017-10-30 00:00:00,150540669833.0,,,,
2017-10-01 08:30:00,234.97,176.3242895063,189.5820725308,191.0217796298,190.2718740742,225.5738968253,236.3024999998,0.0201794762,0.0739142447,-0.0017082925,2017-10-30 00:15:00,150540669833.0,,,,
2017-10-01 08:45:00,234.97,176.3347518905,189.5797782021,191.0181407409,190.3294851853,225.6735545634,236.2396874998,0.019872192,0.0739745949,-0.0015685422,2017-10-30 00:30:00,150540669833.0,,,,
2017-10-01 09:00:00,234.97,176.3452142748,189.5774838734,191.014501852,190.3870962965,225.7732123015,236.1768749998,0.0195649617,0.0740349003,-0.0014288314,2017-10-30 00:45:00,150540669833.0,,,,
2017-10-01 09:15:00,234.97,176.355676659,189.5751895447,191.0108629631,190.4447074076,225.8728700396,236.1140624998,0.0192577854,0.0740951608,-0.0012891603,2017-10-30 01:00:00,150540669833.0,,,,
2017-10-01 09:30:00,234.97,176.3661390433,189.572895216,191.0072240742,190.5023185187,225.9725277777,236.0512499998,0.0189506628,0.0741553764,-0.0011495288,2017-10-30 01:15:00,150540669833.0,,,,
2017-10-01 09:45:00,234.97,176.3766014276,189.5706008873,191.0035851853,190.5599296298,226.0721855158,235.9884374998,0.018643594,0.0742155474,-0.0010099368,2017-10-30 01:30:00,150540669833.0,,,,
2017-10-01 10:00:00,234.97,176.3870638118,189.5683065586,190.9999462965,190.6175407409,226.1718432539,235.9256249998,0.0183365788,0.0742756736,-0.0008703844,2017-10-30 01:45:00,150540669833.0,,,,
2017-10-01 10:15:00,234.97,176.3975261961,189.5660122299,190.9963074076,190.675151852,226.271500992,235.8628124998,0.0180296171,0.0743357552,-0.0007308715,2017-10-30 02:00:00,150540669833.0,,,,
2017-10-01 10:30:00,234.97,176.4079885803,189.5637179012,190.9926685187,190.7327629631,226.37115873,235.7999999998,0.0177227089,0.0743957922,-0.0005913981,2017-10-30 02:15:00,150540669833.0,,,,
2017-10-01 10:45:00,234.97,176.4184509646,189.5614235725,190.9890296298,190.7903740742,226.4708164681,235.7371874998,0.017415854,0.0744557846,-0.0004519641,2017-10-30 02:30:00,150540669833.0,,,,
2017-10-01 11:00:00,234.97,176.4289133489,189.5591292438,190.9853907409,190.8479851853,226.5704742062,235.6743749998,0.0171090524,0.0745157326,-0.0003125696,2017-10-30 02:45:00,150540669833.0,,,,
2017-10-01 11:15:00,234.97,176.4393757331,189.5568349151,190.981751852,190.9055962965,226.6701319443,235.6115624998,0.0168023039,0.0745756361,-0.0001732145,2017-10-30 03:00:00,150540669833.0,,,,
2017-10-01 11:30:00,234.97,176.4498381174,189.5545405864,190.9781129631,190.9632074076,226.7697896824,235.5487499998,0.0164956086,0.0746354952,-3.38988e-05,2017-10-30 03:15:00,150540669833.0,,,,
2017-10-01 11:45:00,234.97,176.4603005016,189.5522462577,190.9744740742,191.0208185187,226.8694474205,235.4859374998,0.0161889662,0.0746953099,0.0001053775,2017-10-30 03:30:00,150540669833.0,,,,
2017-10-01 12:00:00,232.369,176.4706625387,189.5497512345,190.9677175928,191.0804708335,226.965532738,235.4117291665,0.0158681886,0.0747436058,0.0002563436,2017-10-30 03:45:00,150540669833.0,,,,
2017-10-01 12:15:00,232.369,176.4809744021,189.5471558641,190.959402315,191.1411437502,227.0598318451,235.3318229165,0.015540348,0.0747861303,0.0004131321,2017-10-30 04:00:00,150540669833.0,,,,
2017-10-01 12:30:00,232.369,176.4912862655,189.5445604938,190.9510870372,191.2018166668,227.1541309523,235.2519166665,0.0152125322,0.0748286237,0.0005698777,2017-10-30 04:15:00,150540669833.0,,,,
2017-10-01 12:45:00,232.369,176.501598129,189.5419651234,190.9427717594,191.2624895835,227.2484300594,235.1720104165,0.0148847412,0.0748710859,0.0007265803,2017-10-30 04:30:00,150540669833.0,,,,
2017-10-01 13:00:00,232.369,176.5119099924,189.539369753,190.9344564816,191.3231625002,227.3427291666,235.0921041665,0.0145569748,0.0749135171,0.0008832401,2017-10-30 04:45:00,150540669833.0,,,,
2017-10-01 13:15:00,232.369,176.5222218558,189.5367743827,190.9261412039,191.3838354168,227.4370282737,235.0121979165,0.0142292329,0.0749559172,0.0010398571,2017-10-30 05:00:00,150540669833.0,,,,
2017-10-01 13:30:00,232.369,176.5325337192,189.5341790123,190.9178259261,191.4445083335,227.5313273808,234.9322916665,0.0139015155,0.0749982863,0.0011964312,2017-10-30 05:15:00,150540669833.0,,,,
2017-10-01 13:45:00,232.369,176.5428455827,189.5315836419,190.9095106483,191.5051812502,227.625626488,234.8523854165,0.0135738225,0.0750406245,0.0013529625,2017-10-30 05:30:00,150540669833.0,,,,
2017-10-01 14:00:00,232.369,176.5531574461,189.5289882716,190.9011953705,191.5658541668,227.7199255951,234.7724791665,0.0132461537,0.0750829317,0.001509451,2017-10-30 05:45:00,150540669833.0,,,,
2017-10-01 14:15:00,232.369,176.5634693095,189.5263929012,190.8928800927,191.6265270835,227.8142247023,234.6925729165,0.0129185091,0.075125208,0.0016658968,2017-10-30 06:00:00,150540669833.0,,,,
2017-10-01 14:30:00,232.369,176.5737811729,189.5237975308,190.884564815,191.6872000002,227.9085238094,234.6126666665,0.0125908886,0.0751674534,0.0018222999,2017-10-30 06:15:00,150540669833.0,,,,
2017-10-01 14:45:00,232.369,176.5840930364,189.5212021604,190.8762495372,191.7478729168,228.0028229166,234.5327604165,0.012263292,0.075209668,0.0019786603,2017-10-30 06:30:00,150540669833.0,,,,
2017-10-01 15:00:00,232.369,176.5944048998,189.5186067901,190.8679342594,191.8085458335,228.0971220237,234.4528541665,0.0119357193,0.0752518517,0.002134978,2017-10-30 06:45:00,150540669833.0,,,,
2017-10-01 15:15:00,232.369,176.6047167632,189.5160114197,190.8596189816,191.8692187502,228.1914211308,234.3729479165,0.0116081704,0.0752940047,0.0022912531,2017-10-30 07:00:00,150540669833.0,,,,
2017-10-01 15:30:00,232.369,176.6150286266,189.5134160493,190.8513037039,191.9298916668,228.285720238,234.2930416665,0.0112806451,0.075336127,0.0024474856,2017-10-30 07:15:00,150540669833.0,,,,
2017-10-01 15:45:00,232.369,176.6253404901,189.510820679,190.8429884261,191.9905645835,228.3800193451,234.2131354165,0.0109531435,0.0753782185,0.0026036756,2017-10-30 07:30:00,150540669833.0,,,,
2017-10-01 16:00:00,227.487,176.6354640047,189.5078486111,190.8332692131,192.0456902779,228.4679672618,234.1207152776,0.010614524,0.0754207511,0.002750474,2017-10-30 07:45:00,150540669833.0,,,,
2017-10-01 16:15:00,227.487,176.645493345,189.5046881944,190.8228480326,192.0980423613,228.5527395832,234.0220381943,0.0102703254,0.0754634913,0.0028925645,2017-10-30 08:00:00,150540669833.0,,,,
2017-10-01 16:30:00,227.487,176.6555226853,189.5015277777,190.812426852,192.1503944446,228.6375119047,233.9233611109,0.0099261094,0.075506204,0.003034624,2017-10-30 08:15:00,150540669833.0,,,,
2017-10-01 16:45:00,227.487,176.6655520256,189.4983673611,190.8020056715,192.2027465279,228.7222842261,233.8246840276,0.0095818759,0.0755488893,0.0031766526,2017-10-30 08:30:00,150540669833.0,,,,
2017-10-01 17:00:00,227.487,176.6755813658,189.4952069444,190.7915844909,192.2550986113,228.8070565475,233.7260069443,0.0092376246,0.0755915471,0.0033186502,2017-10-30 08:45:00,150540669833.0,,,,
