"close, x; MA180, x; MA90, x; MA30, x; MA15, x; MA7, x; MA1, x; log_MA1/7, x; log_MA7/15, x; log_MA15/30, x","close, y","MA180, y","MA90, y","MA30, y","MA15, y","MA7, y","MA1, y","log_MA1/7, y","log_MA7/15, y","log_MA15/30, y"
7ab957,8c8480,4eb2d9,968baa,b45f9a,dcdfb4,f74356,e6bddc,efb921,d677ab,2ca375
2017-10-01 00:00:00,4.627e-05,7.17254e-05,5.83811e-05,4.91535e-05,4.79062e-05,4.79135e-05,4.69993e-05,-0.0083664259,6.66897e-05,-0.011163371
2017-10-01 00:15:00,4.627e-05,7.1726e-05,5.8376e-05,4.9151e-05,4.79045e-05,4.79118e-05,4.69886e-05,-0.0084494746,6.57553e-05,-0.0111557414
2017-10-01 00:30:00,4.627e-05,7.17268e-05,5.83699e-05,4.9148e-05,4.79026e-05,4.79097e-05,4.69758e-05,-0.008549161,6.46338e-05,-0.0111465851
2017-10-01 00:45:00,4.627e-05,7.17275e-05,5.83638e-05,4.91449e-05,4.79006e-05,4.79077e-05,4.6963e-05,-0.0086488789,6.35123e-05,-0.0111374278
2017-10-01 01:00:00,4.627e-05,7.17283e-05,5.83577e-05,4.91419e-05,4.78987e-05,4.79056e-05,4.69502e-05,-0.0087486283,6.23907e-05,-0.0111282696
2017-10-01 01:15:00,4.627e-05,7.17291e-05,5.83516e-05,4.91389e-05,4.78968e-05,4.79035e-05,4.69374e-05,-0.0088484092,6.12689e-05,-0.0111191104
2017-10-01 01:30:00,4.627e-05,7.17298e-05,5.83455e-05,4.91358e-05,4.78948e-05,4.79014e-05,4.69246e-05,-0.0089482217,6.01471e-05,-0.0111099503
2017-10-01 01:45:00,4.627e-05,7.17306e-05,5.83394e-05,4.91328e-05,4.78929e-05,4.78994e-05,4.69118e-05,-0.0090480658,5.90252e-05,-0.0111007893
2017-10-01 02:00:00,4.627e-05,7.17314e-05,5.83333e-05,4.91298e-05,4.78909e-05,4.78973e-05,4.6899e-05,-0.0091479414,5.79032e-05,-0.0110916273
2017-10-01 02:15:00,4.627e-05,7.17321e-05,5.83272e-05,4.91268e-05,4.7889e-05,4.78952e-05,4.68861e-05,-0.0092478487,5.67811e-05,-0.0110824644
2017-10-01 02:30:00,4.627e-05,7.17329e-05,5.83211e-05,4.91237e-05,4.7887e-05,4.78932e-05,4.68733e-05,-0.0093477875,5.56589e-05,-0.0110733005
2017-10-01 02:45:00,4.627e-05,7.17337e-05,5.8315e-05,4.91207e-05,4.78851e-05,4.78911e-05,4.68605e-05,-0.009447758,5.45366e-05,-0.0110641358
2017-10-01 03:00:00,4.627e-05,7.17344e-05,5.83089e-05,4.91177e-05,4.78831e-05,4.7889e-05,4.68477e-05,-0.0095477602,5.34142e-05,-0.01105497
2017-10-01 03:15:00,4.627e-05,7.17352e-05,5.83028e-05,4.91146e-05,4.78812e-05,4.7887e-05,4.68349e-05,-0.0096477941,5.22918e-05,-0.0110458034
2017-10-01 03:30:00,4.627e-05,7.1736e-05,5.82967e-05,4.91116e-05,4.78793e-05,4.78849e-05,4.68221e-05,-0.0097478596,5.11692e-05,-0.0110366358
2017-10-01 03:45:00,4.627e-05,7.17367e-05,5.82906e-05,4.91086e-05,4.78773e-05,4.78828e-05,4.68093e-05,-0.0098479568,5.00465e-05,-0.0110274672
2017-10-01 04:00:00,4.637e-05,7.17375e-05,5.82846e-05,4.9106e-05,4.78753e-05,4.78809e-05,4.67985e-05,-0.0099300111,5.06455e-05,-0.0110230589
2017-10-01 04:15:00,4.637e-05,7.17383e-05,5.82785e-05,4.91037e-05,4.78733e-05,4.7879e-05,4.67889e-05,-0.0100030491,5.21054e-05,-0.0110210309
2017-10-01 04:30:00,4.637e-05,7.17391e-05,5.82724e-05,4.91014e-05,4.78713e-05,4.78772e-05,4.67792e-05,-0.010076105,5.35655e-05,-0.0110190027
2017-10-01 04:45:00,4.637e-05,7.17398e-05,5.82663e-05,4.90991e-05,4.78693e-05,4.78753e-05,4.67695e-05,-0.0101491789,5.50256e-05,-0.0110169743
2017-10-01 05:00:00,4.637e-05,7.17406e-05,5.82602e-05,4.90968e-05,4.78672e-05,4.78735e-05,4.67598e-05,-0.0102222708,5.64859e-05,-0.0110149457
2017-10-01 05:15:00,4.637e-05,7.17414e-05,5.82541e-05,4.90945e-05,4.78652e-05,4.78716e-05,4.67501e-05,-0.0102953806,5.79463e-05,-0.011012917
2017-10-01 05:30:00,4.637e-05,7.17422e-05,5.8248e-05,4.90922e-05,4.78632e-05,4.78697e-05,4.67404e-05,-0.0103685085,5.94068e-05,-0.011010888
2017-10-01 05:45:00,4.637e-05,7.17429e-05,5.82419e-05,4.90899e-05,4.78612e-05,4.78679e-05,4.67307e-05,-0.0104416543,6.08675e-05,-0.0110088589
2017-10-01 06:00:00,4.637e-05,7.17437e-05,5.82358e-05,4.90876e-05,4.78592e-05,4.7866e-05,4.6721e-05,-0.0105148182,6.23282e-05,-0.0110068296
2017-10-01 06:15:00,4.637e-05,7.17445e-05,5.82298e-05,4.90853e-05,4.78571e-05,4.78642e-05,4.67114e-05,-0.010588,6.37891e-05,-0.0110048001
2017-10-01 06:30:00,4.637e-05,7.17453e-05,5.82237e-05,4.9083e-05,4.78551e-05,4.78623e-05,4.67017e-05,-0.0106611999,6.52501e-05,-0.0110027704
2017-10-01 06:45:00,4.637e-05,7.1746e-05,5.82176e-05,4.90807e-05,4.78531e-05,4.78604e-05,4.6692e-05,-0.0107344179,6.67112e-05,-0.0110007406
2017-10-01 07:00:00,4.637e-05,7.17468e-05,5.82115e-05,4.90784e-05,4.78511e-05,4.78586e-05,4.66823e-05,-0.0108076538,6.81724e-05,-0.0109987106
2017-10-01 07:15:00,4.637e-05,7.17476e-05,5.82054e-05,4.90761e-05,4.7849e-05,4.78567e-05,4.66726e-05,-0.0108809078,6.96338e-05,-0.0109966804
2017-10-01 07:30:00,4.637e-05,7.17483e-05,5.81993e-05,4.90738e-05,4.7847e-05,4.78549e-05,4.66629e-05,-0.0109541799,7.10952e-05,-0.01099465
2017-10-01 07:45:00,4.637e-05,7.17491e-05,5.81932e-05,4.90715e-05,4.7845e-05,4.7853e-05,4.66532e-05,-0.01102747,7.25568e-05,-0.0109926194
2017-10-01 08:00:00,4.627e-05,7.17499e-05,5.81871e-05,4.90689e-05,4.78427e-05,4.78512e-05,4.66424e-05,-0.0111121309,7.6606e-05,-0.0109905623
2017-10-01 08:15:00,4.627e-05,7.17507e-05,5.8181e-05,4.90662e-05,4.78404e-05,4.78494e-05,4.66309e-05,-0.0112024919,8.19494e-05,-0.0109884919
2017-10-01 08:30:00,4.627e-05,7.17514e-05,5.81749e-05,4.90636e-05,4.7838e-05,4.78476e-05,4.66194e-05,-0.0112928786,8.72933e-05,-0.0109864213
2017-10-01 08:45:00,4.627e-05,7.17522e-05,5.81688e-05,4.90609e-05,4.78356e-05,4.78458e-05,4.6608e-05,-0.0113832909,9.26376e-05,-0.0109843505
