x,y
3e7f30,9db258
2018-01-06T13:11:10.768Z,
2018-01-06T22:09:50.410Z,141
2018-01-07T18:35:08.832Z,138
2018-01-07T22:08:49.005Z,139
2018-01-07T23:00:07.657Z,
2018-01-08T09:16:13.957Z,165
2018-01-08T11:04:13.481Z,98
2018-01-08T22:13:22.731Z,63
2018-01-09T09:07:28.295Z,57
2018-01-09T13:06:07.052Z,53
2018-01-09T19:12:56.491Z,51
2018-01-09T21:07:15.546Z,
2018-01-10T17:09:47.805Z,33
2018-01-10T17:13:04.666Z,32
2018-01-10T18:55:45.366Z,68
2018-01-11T01:16:07.170Z,122
2018-01-11T01:19:29.470Z,
2018-01-11T14:08:00.959Z,122
2018-01-11T17:52:53.232Z,128
2018-01-11T19:11:32.455Z,131
2018-01-11T19:54:01.082Z,
2018-01-12T07:49:12.909Z,34
2018-01-12T08:03:01.974Z,32
2018-01-12T14:41:23.840Z,68
