x,y
fd6929,0fefff
0.0,-0.8094016487
0.002004008,1.0137206022
0.004008016,-0.1129253581
0.006012024,-1.1138744088
0.0080160321,1.0730181598
0.0100200401,-0.3597674658
0.0120240481,-0.1762647351
0.0140280561,-1.0484278161
0.0160320641,-0.2178990208
0.0180360721,0.2403137917
0.0200400802,0.1279689254
0.0220440882,-0.0171746654
0.0240480962,-0.2551381107
0.0260521042,1.6642666448
0.0280561122,0.2744841053
0.0300601202,-1.5639577028
0.0320641283,-0.4337811415
0.0340681363,1.1375887229
0.0360721443,-1.4948354793
0.0380761523,0.2014525267
0.0400801603,-0.2379869273
0.0420841683,-0.7655718701
0.0440881764,2.388138778
0.0460921844,0.8502667925
0.0480961924,1.5257897159
0.0501002004,-1.1654719355
0.0521042084,-0.0507306984
0.0541082164,-0.5946466401
0.0561122244,-0.6081087915
0.0581162325,1.2867892293
0.0601202405,0.1667135528
0.0621242485,1.4428105975
0.0641282565,-0.5235753712
0.0661322645,-0.8470800524
0.0681362725,0.5401564781
0.0701402806,-0.0406828116
0.0721442886,0.2249060601
0.0741482966,0.8724290163
0.0761523046,0.0149188715
0.0781563126,-0.6031219725
0.0801603206,-1.047167447
0.0821643287,-0.1879930442
0.0841683367,-3.1122408925
0.0861723447,-0.5049930408
0.0881763527,0.8392020097
0.0901803607,0.076573443
0.0921843687,-0.3367356316
0.0941883768,0.9125262143
0.0961923848,0.4988158116
0.0981963928,0.2762532252
0.1002004008,-0.2571216169
0.1022044088,-0.1283261771
0.1042084168,-0.1465832824
0.1062124248,0.3284427128
0.1082164329,-0.1249400475
0.1102204409,0.5958862842
0.1122244489,-0.134201702
0.1142284569,-1.0671835367
0.1162324649,0.0091846996
0.1182364729,-1.6482205735
0.120240481,-0.887776373
0.122244489,-0.4645295612
0.124248497,1.605159387
0.126252505,-1.4730492015
0.128256513,-1.4424294855
0.130260521,0.0690721241
0.1322645291,-0.3312564358
0.1342685371,-1.1606288456
0.1362725451,-0.4536137546
0.1382765531,1.4788776997
0.1402805611,1.8854218978
0.1422845691,0.8666576442
0.1442885772,0.9210610683
0.1462925852,-1.3889366841
0.1482965932,-0.9378103872
0.1503006012,-0.7348941565
0.1523046092,-1.0166076907
0.1543086172,-1.5245194623
0.1563126253,0.1117782664
0.1583166333,-0.0293568099
0.1603206413,0.5346069536
0.1623246493,0.2915182661
0.1643286573,1.0577257545
0.1663326653,-1.0265374387
0.1683366733,-0.073126644
0.1703406814,-0.5927771668
0.1723446894,-1.222598167
0.1743486974,-0.1059589106
0.1763527054,0.4548044743
0.1783567134,-0.7479105195
0.1803607214,0.4505846108
0.1823647295,0.5258952783
0.1843687375,-0.0494493339
0.1863727455,0.6349153484
0.1883767535,0.2550961267
0.1903807615,-0.0606788469
0.1923847695,-2.0799269011
0.1943887776,1.2744700623
0.1963927856,-0.2641477331
0.1983967936,0.3416249851
0.2004008016,0.8390472106
0.2024048096,-0.775096874
0.2044088176,-0.0862619402
0.2064128257,0.0434365334
0.2084168337,-0.6350043398
0.2104208417,-1.5269600643
0.2124248497,0.3638836981
0.2144288577,-1.2802546543
0.2164328657,0.0452303818
0.2184368737,-0.6158910807
0.2204408818,-0.3263368305
0.2224448898,-1.0159387188
0.2244488978,0.51518964
0.2264529058,-1.3323581485
0.2284569138,-1.2298468386
0.2304609218,3.376147648
0.2324649299,0.9647113874
0.2344689379,-1.1037627943
0.2364729459,-0.2593149224
0.2384769539,0.8605162653
0.2404809619,1.0171112715
0.2424849699,0.5503107394
0.244488978,0.8775969935
0.246492986,-1.9310463529
0.248496994,-0.2591708246
0.250501002,-1.1304954985
0.25250501,-0.1158595378
0.254509018,-0.9911240412
0.2565130261,-0.3913370252
0.2585170341,-0.4719891101
0.2605210421,-1.5055514024
0.2625250501,0.422344409
0.2645290581,-1.3086593955
0.2665330661,0.1573944054
0.2685370741,-0.0089870542
0.2705410822,0.9054716341
0.2725450902,0.0211093569
0.2745490982,-1.9691783582
0.2765531062,2.3719087288
0.2785571142,0.4603016538
0.2805611222,-0.1520444445
0.2825651303,0.7245235949
0.2845691383,0.0128699465
0.2865731463,-0.5018964394
0.2885771543,-2.1547280126
0.2905811623,0.514014669
0.2925851703,0.5116771206
0.2945891784,0.5995866666
0.2965931864,0.3786597218
0.2985971944,-0.5757796254
0.3006012024,-0.5728855109
0.3026052104,0.5873550501
0.3046092184,-1.4867307649
0.3066132265,-0.1868148525
0.3086172345,0.4925244877
0.3106212425,-0.0692854213
0.3126252505,-0.63566298
0.3146292585,0.5538499874
0.3166332665,0.4844513026
0.3186372745,-1.3404600591
0.3206412826,-1.9259248023
0.3226452906,0.7861155626
0.3246492986,0.2084447408
0.3266533066,-0.9203416606
0.3286573146,-2.0821931583
0.3306613226,1.4591992867
0.3326653307,1.1900930694
0.3346693387,-1.3141989914
0.3366733467,1.3653051851
0.3386773547,-1.3805776393
0.3406813627,-0.0969320719
0.3426853707,-0.7037714235
0.3446893788,-0.1801454339
0.3466933868,1.9700429032
0.3486973948,0.3623474452
0.3507014028,0.7531838455
0.3527054108,1.2420184313
0.3547094188,-0.4470594415
0.3567134269,0.0690534544
0.3587174349,-0.7784313537
0.3607214429,1.7492727473
0.3627254509,0.8261714718
0.3647294589,-1.1196021852
0.3667334669,-0.0771096931
0.3687374749,-1.5222048452
0.370741483,0.5807268642
0.372745491,-0.8955764134
0.374749499,0.988220523
0.376753507,-0.7619913879
0.378757515,0.2340911269
0.380761523,0.3014957185
0.3827655311,0.3490582847
0.3847695391,1.4886475309
0.3867735471,0.7630743459
0.3887775551,-0.1148975567
0.3907815631,0.3317467454
0.3927855711,-1.963268157
0.3947895792,-2.8531575018
0.3967935872,-1.5568063108
0.3987975952,0.0144262966
0.4008016032,0.6125761036
0.4028056112,-0.7121866494
0.4048096192,0.1949225509
0.4068136273,-2.6742307554
0.4088176353,0.0514439416
0.4108216433,1.7545555309
0.4128256513,-1.8420781581
0.4148296593,-0.0426991562
0.4168336673,0.8041013417
0.4188376754,-0.8092835677
0.4208416834,1.2113714163
0.4228456914,1.0093039848
0.4248496994,-1.3417665076
0.4268537074,-0.0446269097
0.4288577154,-0.2858230198
0.4308617234,-1.2813899191
0.4328657315,0.7825141316
0.4348697395,-2.3302763909
0.4368737475,0.2592799748
0.4388777555,-1.2443304622
0.4408817635,0.4966448307
0.4428857715,0.02006946
0.4448897796,-0.2965394299
0.4468937876,0.2223100389
0.4488977956,1.357279925
0.4509018036,-0.379974743
0.4529058116,0.0627494284
0.4549098196,-1.1350300269
0.4569138277,1.4015726453
0.4589178357,-0.1520665527
0.4609218437,0.7034084106
0.4629258517,1.857674686
0.4649298597,0.5094417575
0.4669338677,-2.1273801448
0.4689378758,-0.2458999039
0.4709418838,0.1562896338
0.4729458918,0.255398599
0.4749498998,0.6744639268
0.4769539078,-0.8941762738
0.4789579158,0.0717753309
0.4809619238,-1.4561152721
0.4829659319,0.4538353383
0.4849699399,1.1423099139
0.4869739479,0.2842382256
0.4889779559,-0.0467138849
0.4909819639,-0.1140561638
0.4929859719,-0.6203457233
0.49498998,0.8118823866
0.496993988,-0.1717869021
0.498997996,-1.7849323004
0.501002004,0.6766824902
0.503006012,-0.8355504868
0.50501002,0.2160881087
0.5070140281,0.0756381208
0.5090180361,0.6729806589
0.5110220441,1.9585441693
0.5130260521,1.3000692201
0.5150300601,2.1521365597
0.5170340681,0.5198872092
0.5190380762,-0.2218885661
0.5210420842,-0.8065348497
0.5230460922,0.741846445
0.5250501002,-0.4760930365
0.5270541082,-0.3199939455
0.5290581162,-0.868838293
0.5310621242,-0.6571074708
0.5330661323,-0.3517265856
0.5350701403,0.2967479438
0.5370741483,-0.0747415636
0.5390781563,0.4999848411
0.5410821643,0.3009353471
0.5430861723,0.1438447914
0.5450901804,-0.1698889178
0.5470941884,0.416694939
0.5490981964,-0.9557483008
0.5511022044,1.9289538184
0.5531062124,1.1150602582
0.5551102204,-1.2114333441
0.5571142285,-0.8839360229
0.5591182365,-1.0144192972
0.5611222445,0.0512697008
0.5631262525,0.4227968445
0.5651302605,1.1886315258
0.5671342685,-1.6273450853
0.5691382766,-0.7404778473
0.5711422846,-1.2931929237
0.5731462926,0.8438161861
0.5751503006,0.7981082649
0.5771543086,-0.2579382676
0.5791583166,-0.8823477486
0.5811623246,1.8032447226
0.5831663327,-1.2528695709
0.5851703407,0.273337998
0.5871743487,-0.1304936545
0.5891783567,1.2432390744
0.5911823647,-1.8208413253
0.5931863727,-0.6861171577
0.5951903808,-1.5293009633
0.5971943888,-0.8228335582
0.5991983968,0.5738334146
0.6012024048,1.1408291739
0.6032064128,0.9249044116
0.6052104208,-0.8223195314
0.6072144289,0.2796627491
0.6092184369,1.3215262554
0.6112224449,0.6006810296
0.6132264529,-0.799157347
0.6152304609,0.7941635785
0.6172344689,1.4085467867
0.619238477,0.1680615611
0.621242485,-0.7578935352
0.623246493,1.0080177313
0.625250501,-0.1268178107
0.627254509,-0.9384380904
0.629258517,-0.5962178173
0.6312625251,0.0077801505
0.6332665331,1.4018593543
0.6352705411,-2.0061424508
0.6372745491,0.68970875
0.6392785571,0.78904259
0.6412825651,-0.1551158636
0.6432865731,-0.8408808638
0.6452905812,-0.4792347041
0.6472945892,1.665517725
0.6492985972,-0.0442149946
0.6513026052,-0.1725565745
0.6533066132,0.4783895272
0.6553106212,0.9572147317
0.6573146293,0.7323084791
0.6593186373,-0.3577734843
0.6613226453,-0.8796832075
0.6633266533,-1.2829883664
0.6653306613,-1.2865795984
0.6673346693,-0.8514512771
0.6693386774,0.6357400175
0.6713426854,0.1703582665
0.6733466934,0.0716038437
0.6753507014,-0.9710070849
0.6773547094,-1.97152125
0.6793587174,-0.4301230897
0.6813627255,1.1011303806
0.6833667335,-3.6628563067
0.6853707415,1.3636562923
0.6873747495,0.2487181431
0.6893787575,1.023169226
0.6913827655,-1.239439303
0.6933867735,-1.3094421426
0.6953907816,-0.6873480996
0.6973947896,-0.1471030297
0.6993987976,-1.1265345265
0.7014028056,0.9426363255
0.7034068136,1.0665752522
0.7054108216,-0.3327828441
0.7074148297,-0.7822066222
0.7094188377,0.7987246644
0.7114228457,-0.0162722325
0.7134268537,0.4116324398
0.7154308617,0.1626595187
0.7174348697,-2.9480417719
0.7194388778,-2.7360127573
0.7214428858,0.3685114938
0.7234468938,-0.3961768957
0.7254509018,0.3713610578
0.7274549098,0.5344298501
0.7294589178,-0.8348237616
0.7314629259,-0.5966537399
0.7334669339,0.2750627348
0.7354709419,1.7162935969
0.7374749499,0.5860291484
0.7394789579,0.670794674
0.7414829659,-2.3724307227
0.7434869739,0.6400598691
0.745490982,1.3276511664
0.74749499,0.7741990572
0.749498998,-0.3613533921
0.751503006,1.000690361
0.753507014,-0.1110768522
0.755511022,0.9443927133
0.7575150301,0.4458207994
0.7595190381,-1.851492986
0.7615230461,1.5377733214
0.7635270541,-0.1561528117
0.7655310621,0.777405924
0.7675350701,-0.0773019037
0.7695390782,-0.6845054518
0.7715430862,0.0003566499
0.7735470942,1.4517571267
0.7755511022,0.8297532243
0.7775551102,-2.0676262744
0.7795591182,-0.0269534481
0.7815631263,-0.5649754062
0.7835671343,-0.7773466531
0.7855711423,0.6619300482
0.7875751503,-0.9730356671
0.7895791583,-0.1746310254
0.7915831663,-0.7595443438
0.7935871743,0.6448668341
0.7955911824,-1.2430548038
0.7975951904,0.5682417359
0.7995991984,0.125513022
0.8016032064,1.3343321787
0.8036072144,0.3332279396
0.8056112224,0.96187606
0.8076152305,-2.523125149
0.8096192385,0.5813916032
0.8116232465,1.389842089
0.8136272545,-0.8053496577
0.8156312625,-0.5624753293
0.8176352705,0.6202306583
0.8196392786,0.6614755732
0.8216432866,-1.3150690326
0.8236472946,0.1273276525
0.8256513026,0.3806382716
0.8276553106,-0.2736921144
0.8296593186,0.3983237165
0.8316633267,-0.2599598555
0.8336673347,-0.0851731891
0.8356713427,0.5892540626
0.8376753507,0.7543552341
0.8396793587,1.3511396824
0.8416833667,0.3099869043
0.8436873747,-1.0075283731
0.8456913828,0.9399638157
0.8476953908,0.6855456552
0.8496993988,1.3503838636
0.8517034068,0.5594468108
0.8537074148,-0.2175646561
0.8557114228,0.4127639787
0.8577154309,-0.5673864129
0.8597194389,-0.4247385369
0.8617234469,-0.4389708962
0.8637274549,-1.1218130577
0.8657314629,-1.4260230585
0.8677354709,-0.7351147432
0.869739479,0.5295203498
0.871743487,0.3956995475
0.873747495,1.8618659348
0.875751503,-0.5534123952
0.877755511,0.2102705987
0.879759519,-0.3046857531
0.8817635271,0.5524130124
0.8837675351,0.3198107185
0.8857715431,0.3238134008
0.8877755511,0.0458783681
0.8897795591,-0.0636905901
0.8917835671,0.0768545988
0.8937875752,0.6451276351
0.8957915832,0.6817558179
0.8977955912,-1.5267836348
0.8997995992,1.0116088885
0.9018036072,-0.4765034949
0.9038076152,-0.6142552902
0.9058116232,0.7789855994
0.9078156313,-1.0331022281
0.9098196393,-0.063081756
0.9118236473,-0.8793589477
0.9138276553,-0.2539785429
0.9158316633,-0.971942295
0.9178356713,0.6812186194
0.9198396794,1.073456369
0.9218436874,0.8352604203
0.9238476954,0.4529895974
0.9258517034,-0.5420802573
0.9278557114,1.7944638225
0.9298597194,-1.3704524003
0.9318637275,0.2281919553
0.9338677355,-1.3907404294
0.9358717435,1.2684068381
0.9378757515,-2.5548564529
0.9398797595,0.861104133
0.9418837675,-0.1657323081
0.9438877756,-0.1776247501
0.9458917836,-0.0107449846
0.9478957916,1.323080546
0.9498997996,-0.2365701599
0.9519038076,-0.9420884862
0.9539078156,-0.9451080889
0.9559118236,1.7179399249
0.9579158317,-0.1071914123
0.9599198397,0.1412732201
0.9619238477,-0.0727496131
0.9639278557,-0.4091601166
0.9659318637,0.4945269695
0.9679358717,-0.5539237644
0.9699398798,-0.4323159617
0.9719438878,0.6605544114
0.9739478958,-0.0388295738
0.9759519038,1.2935495606
0.9779559118,2.1893371456
0.9799599198,-1.5064457813
0.9819639279,-0.3545126912
0.9839679359,-1.5606762941
0.9859719439,0.1415120677
0.9879759519,1.3786618215
0.9899799599,0.1362540474
0.9919839679,-2.148925433
0.993987976,-0.4334561828
0.995991984,1.8693893727
0.997995992,-0.4199921643
1.0,-0.3052081183
