"close, x; MA180, x; MA90, x; MA30, x; MA15, x; MA7, x; MA1, x; log_MA1/7, x; log_MA7/15, x; log_MA15/30, x","close, y","MA180, y","MA90, y","MA30, y","MA15, y","MA7, y","MA1, y","log_MA1/7, y","log_MA7/15, y","log_MA15/30, y"
5aa59c,53cf80,a91d15,521c52,12cf70,d03616,845faa,f52eab,532d18,6ae64a,f8946d
2017-10-01 00:00:00,0.0001678,,0.0004637481,0.0001864286,0.0001610686,0.0001595101,0.0001709222,0.0300104264,-0.0042228722,-0.0635016685
2017-10-01 00:15:00,0.0001678,,0.0004636056,0.0001863962,0.000161065,0.0001595297,0.0001708944,0.0298864974,-0.0041598552,-0.0634357065
2017-10-01 00:30:00,0.0001678,,0.0004634346,0.0001863572,0.0001610607,0.0001595532,0.0001708611,0.0297377763,-0.0040842428,-0.0633565355
2017-10-01 00:45:00,0.0001678,,0.0004632637,0.0001863183,0.0001610564,0.0001595767,0.0001708278,0.0295890481,-0.0040086395,-0.0632773459
2017-10-01 01:00:00,0.0001678,,0.0004630927,0.0001862793,0.0001610521,0.0001596002,0.0001707944,0.0294403128,-0.0039330454,-0.0631981376
2017-10-01 01:15:00,0.0001678,,0.0004629217,0.0001862403,0.0001610478,0.0001596237,0.0001707611,0.0292915704,-0.0038574604,-0.0631189105
2017-10-01 01:30:00,0.0001678,,0.0004627507,0.0001862014,0.0001610435,0.0001596472,0.0001707278,0.0291428208,-0.0037818844,-0.0630396648
2017-10-01 01:45:00,0.0001678,,0.0004625798,0.0001861624,0.0001610392,0.0001596707,0.0001706944,0.0289940641,-0.0037063176,-0.0629604004
2017-10-01 02:00:00,0.0001678,,0.0004624088,0.0001861235,0.0001610349,0.0001596942,0.0001706611,0.0288453003,-0.00363076,-0.0628811173
2017-10-01 02:15:00,0.0001678,,0.0004622378,0.0001860845,0.0001610306,0.0001597178,0.0001706278,0.0286965293,-0.0035552114,-0.0628018155
2017-10-01 02:30:00,0.0001678,,0.0004620669,0.0001860456,0.0001610263,0.0001597413,0.0001705944,0.0285477511,-0.0034796719,-0.0627224949
2017-10-01 02:45:00,0.0001678,,0.0004618959,0.0001860066,0.000161022,0.0001597648,0.0001705611,0.0283989658,-0.0034041415,-0.0626431556
2017-10-01 03:00:00,0.0001678,,0.0004617249,0.0001859676,0.0001610177,0.0001597883,0.0001705278,0.0282501733,-0.0033286202,-0.0625637976
2017-10-01 03:15:00,0.0001678,,0.0004615539,0.0001859287,0.0001610134,0.0001598118,0.0001704944,0.0281013736,-0.003253108,-0.0624844208
2017-10-01 03:30:00,0.0001678,,0.000461383,0.0001858897,0.0001610091,0.0001598353,0.0001704611,0.0279525667,-0.0031776049,-0.0624050253
2017-10-01 03:45:00,0.0001678,,0.000461212,0.0001858508,0.0001610048,0.0001598588,0.0001704278,0.0278037526,-0.0031021108,-0.062325611
2017-10-01 04:00:00,0.000165,,0.0004610408,0.000185813,0.0001609988,0.0001598791,0.0001703229,0.0274814683,-0.0030308979,-0.062253612
2017-10-01 04:15:00,0.000165,,0.0004608695,0.0001857759,0.0001609919,0.0001598977,0.0001701823,0.0270722251,-0.002961827,-0.0621853131
2017-10-01 04:30:00,0.000165,,0.0004606982,0.0001857387,0.000160985,0.0001599163,0.0001700417,0.0266626913,-0.0028927611,-0.0621169977
2017-10-01 04:45:00,0.000165,,0.0004605269,0.0001857016,0.0001609781,0.0001599349,0.000169901,0.0262528663,-0.0028237003,-0.0620486656
2017-10-01 05:00:00,0.000165,,0.0004603556,0.0001856644,0.0001609713,0.0001599535,0.0001697604,0.0258427496,-0.0027546447,-0.061980317
2017-10-01 05:15:00,0.000165,,0.0004601843,0.0001856272,0.0001609644,0.0001599721,0.0001696198,0.0254323408,-0.002685594,-0.0619119517
2017-10-01 05:30:00,0.000165,,0.000460013,0.0001855901,0.0001609575,0.0001599907,0.0001694792,0.0250216394,-0.0026165485,-0.0618435699
2017-10-01 05:45:00,0.000165,,0.0004598417,0.0001855529,0.0001609506,0.0001600093,0.0001693385,0.0246106449,-0.0025475081,-0.0617751714
2017-10-01 06:00:00,0.000165,,0.0004596704,0.0001855158,0.0001609438,0.0001600279,0.0001691979,0.0241993567,-0.0024784727,-0.0617067563
2017-10-01 06:15:00,0.000165,,0.0004594991,0.0001854786,0.0001609369,0.0001600465,0.0001690573,0.0237877744,-0.0024094424,-0.0616383246
2017-10-01 06:30:00,0.000165,,0.0004593278,0.0001854415,0.00016093,0.0001600651,0.0001689167,0.0233758974,-0.0023404172,-0.0615698763
2017-10-01 06:45:00,0.000165,,0.0004591565,0.0001854043,0.0001609231,0.0001600837,0.000168776,0.0229637253,-0.002271397,-0.0615014113
2017-10-01 07:00:00,0.000165,,0.0004589852,0.0001853672,0.0001609163,0.0001601023,0.0001686354,0.0225512576,-0.0022023819,-0.0614329297
2017-10-01 07:15:00,0.000165,,0.000458814,0.00018533,0.0001609094,0.0001601209,0.0001684948,0.0221384938,-0.0021333719,-0.0613644314
2017-10-01 07:30:00,0.000165,,0.0004586427,0.0001852929,0.0001609025,0.0001601395,0.0001683542,0.0217254332,-0.002064367,-0.0612959165
2017-10-01 07:45:00,0.000165,,0.0004584714,0.0001852557,0.0001608956,0.0001601581,0.0001682135,0.0213120756,-0.0019953671,-0.0612273849
2017-10-01 08:00:00,0.000162,,0.0004582998,0.0001852183,0.0001608887,0.000160173,0.0001680868,0.0209442626,-0.0019361997,-0.0611584188
2017-10-01 08:15:00,0.000162,,0.0004581282,0.0001851808,0.0001608818,0.0001601861,0.000167967,0.0205991353,-0.0018819487,-0.0610892268
2017-10-01 08:30:00,0.000162,,0.0004579565,0.0001851433,0.0001608748,0.0001601992,0.0001678472,0.02025379,-0.0018276999,-0.0610200179
2017-10-01 08:45:00,0.000162,,0.0004577849,0.0001851058,0.0001608679,0.0001602123,0.0001677274,0.0199082264,-0.0017734531,-0.060950792
2017-10-01 09:00:00,0.000162,,0.0004576133,0.0001850683,0.0001608609,0.0001602254,0.0001676076,0.0195624442,-0.0017192084,-0.060881549
2017-10-01 09:15:00,0.000162,,0.0004574416,0.0001850308,0.000160854,0.0001602385,0.0001674878,0.019216443,-0.0016649658,-0.0608122891
2017-10-01 09:30:00,0.000162,,0.00045727,0.0001849933,0.000160847,0.0001602516,0.0001673681,0.0188702226,-0.0016107253,-0.0607430121
2017-10-01 09:45:00,0.000162,,0.0004570983,0.0001849558,0.0001608401,0.0001602647,0.0001672483,0.0185237825,-0.0015564869,-0.060673718
2017-10-01 10:00:00,0.000162,,0.0004569267,0.0001849183,0.0001608331,0.0001602778,0.0001671285,0.0181771226,-0.0015022506,-0.060604407
2017-10-01 10:15:00,0.000162,,0.000456755,0.0001848808,0.0001608262,0.0001602909,0.0001670087,0.0178302425,-0.0014480164,-0.0605350788
2017-10-01 10:30:00,0.000162,,0.0004565834,0.0001848433,0.0001608193,0.000160304,0.0001668889,0.0174831418,-0.0013937842,-0.0604657336
2017-10-01 10:45:00,0.000162,,0.0004564118,0.0001848058,0.0001608123,0.0001603171,0.0001667691,0.0171358202,-0.0013395542,-0.0603963714
2017-10-01 11:00:00,0.000162,,0.0004562401,0.0001847683,0.0001608054,0.0001603302,0.0001666493,0.0167882775,-0.0012853262,-0.0603269921
2017-10-01 11:15:00,0.000162,,0.0004560685,0.0001847308,0.0001607984,0.0001603433,0.0001665295,0.0164405133,-0.0012311003,-0.0602575957
2017-10-01 11:30:00,0.000162,,0.0004558968,0.0001846933,0.0001607915,0.0001603563,0.0001664097,0.0160925272,-0.0011768765,-0.0601881822
2017-10-01 11:45:00,0.000162,,0.0004557252,0.0001846558,0.0001607845,0.0001603694,0.0001662899,0.015744319,-0.0011226548,-0.0601187516
2017-10-01 12:00:00,0.0001582,,0.0004555532,0.0001846154,0.0001607779,0.0001603839,0.0001661757,0.015406648,-0.0010654247,-0.0600415833
2017-10-01 12:15:00,0.0001582,,0.0004553812,0.0001845734,0.0001607713,0.0001603991,0.0001660642,0.0150741585,-0.0010066922,-0.059960534
2017-10-01 12:30:00,0.0001582,,0.0004552091,0.0001845315,0.0001607648,0.0001604143,0.0001659528,0.0147414773,-0.0009479629,-0.059879463
2017-10-01 12:45:00,0.0001582,,0.000455037,0.0001844895,0.0001607583,0.0001604295,0.0001658413,0.014408604,-0.0008892367,-0.0597983703
2017-10-01 13:00:00,0.0001582,,0.0004548649,0.0001844476,0.0001607518,0.0001604446,0.0001657299,0.0140755384,-0.0008305138,-0.0597172559
2017-10-01 13:15:00,0.0001582,,0.0004546928,0.0001844056,0.0001607452,0.0001604598,0.0001656184,0.0137422803,-0.000771794,-0.0596361197
2017-10-01 13:30:00,0.0001582,,0.0004545207,0.0001843637,0.0001607387,0.000160475,0.0001655069,0.0134088294,-0.0007130773,-0.0595549617
2017-10-01 13:45:00,0.0001582,,0.0004543487,0.0001843218,0.0001607322,0.0001604902,0.0001653955,0.0130751854,-0.0006543639,-0.059473782
2017-10-01 14:00:00,0.0001582,,0.0004541766,0.0001842798,0.0001607256,0.0001605054,0.000165284,0.0127413481,-0.0005956536,-0.0593925806
2017-10-01 14:15:00,0.0001582,,0.0004540045,0.0001842379,0.0001607191,0.0001605205,0.0001651726,0.0124073171,-0.0005369465,-0.0593113573
2017-10-01 14:30:00,0.0001582,,0.0004538324,0.0001841959,0.0001607126,0.0001605357,0.0001650611,0.0120730923,-0.0004782425,-0.0592301122
2017-10-01 14:45:00,0.0001582,,0.0004536603,0.000184154,0.0001607061,0.0001605509,0.0001649497,0.0117386734,-0.0004195417,-0.0591488454
2017-10-01 15:00:00,0.0001582,,0.0004534882,0.000184112,0.0001606995,0.0001605661,0.0001648382,0.01140406,-0.0003608441,-0.0590675567
2017-10-01 15:15:00,0.0001582,,0.0004533162,0.0001840701,0.000160693,0.0001605813,0.0001647267,0.011069252,-0.0003021496,-0.0589862462
2017-10-01 15:30:00,0.0001582,,0.0004531441,0.0001840281,0.0001606865,0.0001605964,0.0001646153,0.010734249,-0.0002434583,-0.0589049139
2017-10-01 15:45:00,0.0001582,,0.000452972,0.0001839862,0.00016068,0.0001606116,0.0001645038,0.0103990508,-0.0001847702,-0.0588235597
2017-10-01 16:00:00,0.0001586,,0.0004527999,0.0001839464,0.0001606721,0.000160628,0.0001644076,0.0101008003,-0.0001192375,-0.0587509502
2017-10-01 16:15:00,0.0001586,,0.0004526279,0.0001839078,0.0001606635,0.0001606449,0.0001643191,0.0098209838,-5.02845e-05,-0.058682705
2017-10-01 16:30:00,0.0001586,,0.0004524559,0.0001838691,0.000160655,0.0001606619,0.0001642306,0.009541046,1.86649e-05,-0.0586144419
2017-10-01 16:45:00,0.0001586,,0.0004522838,0.0001838304,0.0001606465,0.0001606789,0.000164142,0.0092609868,8.76107e-05,-0.0585461608
2017-10-01 17:00:00,0.0001586,,0.0004521118,0.0001837917,0.0001606379,0.0001606958,0.0001640535,0.0089808061,0.0001565529,-0.0584778617
2017-10-01 17:15:00,0.0001586,,0.0004519398,0.000183753,0.0001606294,0.0001607128,0.0001639649,0.0087005037,0.0002254915,-0.0584095446
2017-10-01 17:30:00,0.0001586,,0.0004517677,0.0001837144,0.0001606208,0.0001607298,0.0001638764,0.0084200796,0.0002944265,-0.0583412095
2017-10-01 17:45:00,0.0001586,,0.0004515957,0.0001836757,0.0001606123,0.0001607467,0.0001637878,0.0081395335,0.0003633578,-0.0582728563
2017-10-01 18:00:00,0.0001586,,0.0004514236,0.000183637,0.0001606038,0.0001607637,0.0001636993,0.0078588653,0.0004322856,-0.0582044851
2017-10-01 18:15:00,0.0001586,,0.0004512516,0.0001835983,0.0001605952,0.0001607807,0.0001636108,0.0075780749,0.0005012097,-0.0581360959
2017-10-01 18:30:00,0.0001586,,0.0004510796,0.0001835596,0.0001605867,0.0001607976,0.0001635222,0.0072971621,0.0005701302,-0.0580676886
2017-10-01 18:45:00,0.0001586,,0.0004509075,0.0001835209,0.0001605781,0.0001608146,0.0001634337,0.0070161268,0.0006390471,-0.0579992633
2017-10-01 19:00:00,0.0001586,,0.0004507355,0.0001834823,0.0001605696,0.0001608315,0.0001633451,0.0067349689,0.0007079605,-0.0579308199
2017-10-01 19:15:00,0.0001586,,0.0004505635,0.0001834436,0.000160561,0.0001608485,0.0001632566,0.0064536883,0.0007768702,-0.0578623584
2017-10-01 19:30:00,0.0001586,,0.0004503914,0.0001834049,0.0001605525,0.0001608655,0.0001631681,0.0061722847,0.0008457763,-0.0577938789
2017-10-01 19:45:00,0.0001586,,0.0004502194,0.0001833662,0.000160544,0.0001608824,0.0001630795,0.0058907581,0.0009146788,-0.0577253812
2017-10-01 20:00:00,0.0001612,,0.0004500475,0.0001833284,0.0001605379,0.0001608989,0.0001630118,0.0056659574,0.0009756009,-0.0576522017
2017-10-01 20:15:00,0.0001612,,0.0004498758,0.0001832909,0.000160533,0.0001609151,0.0001629545,0.0054695156,0.0010325307,-0.0575766725
2017-10-01 20:30:00,0.0001612,,0.0004497041,0.0001832535,0.0001605281,0.0001609313,0.0001628972,0.0052730245,0.0010894565,-0.0575011256
2017-10-01 20:45:00,0.0001612,,0.0004495323,0.0001832161,0.0001605233,0.0001609476,0.0001628399,0.0050764841,0.0011463782,-0.057425561
2017-10-01 21:00:00,0.0001612,,0.0004493606,0.0001831787,0.0001605184,0.0001609638,0.0001627826,0.0048798944,0.0012032959,-0.0573499786
2017-10-01 21:15:00,0.0001612,,0.0004491889,0.0001831412,0.0001605136,0.00016098,0.0001627253,0.0046832553,0.0012602097,-0.0572743785
2017-10-01 21:30:00,0.0001612,,0.0004490171,0.0001831038,0.0001605087,0.0001609962,0.0001626681,0.0044865667,0.0013171194,-0.0571987607
2017-10-01 21:45:00,0.0001612,,0.0004488454,0.0001830664,0.0001605038,0.0001610125,0.0001626108,0.0042898287,0.0013740251,-0.0571231251
2017-10-01 22:00:00,0.0001612,,0.0004486737,0.0001830289,0.000160499,0.0001610287,0.0001625535,0.0040930412,0.0014309268,-0.0570474717
