"close, x; MA180, x; MA90, x; MA30, x; MA15, x; MA7, x; MA1, x; log_MA1/7, x; log_MA7/15, x; log_MA15/30, x","close, y","MA180, y","MA90, y","MA30, y","MA15, y","MA7, y","MA1, y","log_MA1/7, y","log_MA7/15, y","log_MA15/30, y","close (1), x; MA30 (1), x; MA15 (1), x; MA7 (1), x; MA1 (1), x","close (1), y","MA30 (1), y","MA15 (1), y","MA7 (1), y","MA1 (1), y"
c4b049,7f8dce,dcb9e5,ce5bd7,b7b995,2966db,504e53,a17942,33c1ed,095ee6,8f0a9c,cd85e1,940d62,ea0bda,33e54f,aa366a,f8938c
2017-10-01 00:00:00,251.34,189.455551794,232.0929124228,250.4959062499,238.3859166667,248.6593973214,254.4630555556,0.0100198611,0.0183242821,-0.0215200381,2017-10-29 15:45:00,,,,,
2017-10-01 00:15:00,251.34,189.4656776621,232.0936396605,250.4731458333,238.4032777778,248.6666517857,254.4727777778,0.0100237837,0.0183053247,-0.0214489481,2017-10-29 16:00:00,150540669833.0,,,,
2017-10-01 00:30:00,251.34,189.4778287037,232.0945123457,250.4458333333,238.4241111111,248.6753571429,254.4844444444,0.0100284905,0.0182825783,-0.0213636385,2017-10-29 16:15:00,150540669833.0,,,,
2017-10-01 00:45:00,251.34,189.4899797454,232.0953850309,250.4185208333,238.4449444445,248.6840625,254.4961111111,0.010033197,0.0182598346,-0.021278327,2017-10-29 16:30:00,150540669833.0,,,,
2017-10-01 01:00:00,251.34,189.5021307871,232.096257716,250.3912083333,238.4657777778,248.6927678571,254.5077777778,0.010037903,0.0182370937,-0.0211930137,2017-10-29 16:45:00,150540669833.0,,,,
2017-10-01 01:15:00,251.34,189.5142818287,232.0971304012,250.3638958333,238.4866111111,248.7014732143,254.5194444444,0.0100426087,0.0182143557,-0.0211076985,2017-10-29 17:00:00,150540669833.0,,,,
2017-10-01 01:30:00,251.34,189.5264328704,232.0980030864,250.3365833333,238.5074444445,248.7101785714,254.5311111111,0.010047314,0.0181916204,-0.0210223814,2017-10-29 17:15:00,150540669833.0,,,,
2017-10-01 01:45:00,251.34,189.5385839121,232.0988757716,250.3092708333,238.5282777778,248.7188839286,254.5427777778,0.0100520189,0.0181688878,-0.0209370625,2017-10-29 17:30:00,150540669833.0,,,,
2017-10-01 02:00:00,251.34,189.5507349537,232.0997484568,250.2819583333,238.5491111111,248.7275892857,254.5544444444,0.0100567235,0.0181461581,-0.0208517418,2017-10-29 17:45:00,150540669833.0,,,,
2017-10-01 02:15:00,251.34,189.5628859954,232.100621142,250.2546458333,238.5699444445,248.7362946429,254.5661111111,0.0100614276,0.0181234312,-0.0207664192,2017-10-29 18:00:00,150540669833.0,,,,
2017-10-01 02:30:00,251.34,189.5750370371,232.1014938271,250.2273333333,238.5907777778,248.745,254.5777777778,0.0100661314,0.018100707,-0.0206810947,2017-10-29 18:15:00,150540669833.0,,,,
2017-10-01 02:45:00,251.34,189.5871880787,232.1023665123,250.2000208333,238.6116111111,248.7537053571,254.5894444444,0.0100708348,0.0180779856,-0.0205957683,2017-10-29 18:30:00,150540669833.0,,,,
2017-10-01 03:00:00,251.34,189.5993391204,232.1032391975,250.1727083333,238.6324444445,248.7624107143,254.6011111111,0.0100755378,0.018055267,-0.0205104401,2017-10-29 18:45:00,150540669833.0,,,,
2017-10-01 03:15:00,251.34,189.6114901621,232.1041118827,250.1453958333,238.6532777778,248.7711160714,254.6127777778,0.0100802404,0.0180325511,-0.0204251101,2017-10-29 19:00:00,150540669833.0,,,,
2017-10-01 03:30:00,251.34,189.6236412037,232.1049845679,250.1180833333,238.6741111111,248.7798214286,254.6244444444,0.0100849427,0.018009838,-0.0203397781,2017-10-29 19:15:00,150540669833.0,,,,
2017-10-01 03:45:00,251.34,189.6357922454,232.1058572531,250.0907708333,238.6949444445,248.7885267857,254.6361111111,0.0100896445,0.0179871278,-0.0202544443,2017-10-29 19:30:00,150540669833.0,,,,
2017-10-01 04:00:00,253.0,189.6480073303,232.1068580247,250.0638009259,238.7148518519,248.807797619,254.6396527778,0.0100620466,0.0179845471,-0.0201713882,2017-10-29 19:45:00,150540669833.0,,,,
2017-10-01 04:15:00,253.0,189.6602544367,232.1079228395,250.0370023147,238.7342962963,248.8323511905,254.6391319444,0.0100183021,0.0179920294,-0.0200894697,2017-10-29 20:00:00,150540669833.0,,,,
