"close, x; MA180, x; MA90, x; MA30, x; MA15, x; MA7, x; MA1, x; log_MA1/7, x; log_MA7/15, x; log_MA15/30, x","close, y","MA180, y","MA90, y","MA30, y","MA15, y","MA7, y","MA1, y","log_MA1/7, y","log_MA7/15, y","log_MA15/30, y","close (1), x; MA30 (1), x; MA15 (1), x; MA7 (1), x; MA1 (1), x","close (1), y","MA30 (1), y","MA15 (1), y","MA7 (1), y","MA1 (1), y"
5b33d0,a47e58,ccfe98,193ccd,0325a3,c28544,69696a,65f908,6a9908,c85608,a3b2d0,f4be59,229b8e,80009d,a03883,d5e268,4861f6
2017-10-01 00:00:00,0.16669,,0.1660875534,0.1698398194,0.1572722245,0.1624993204,0.1701493576,0.0199787648,0.0141995193,-0.0333874897,2017-10-29 15:45:00,,,,,
2017-10-01 00:15:00,0.16669,,0.1660821995,0.1698253056,0.1572781157,0.1625198313,0.1701353819,0.0198882776,0.0142380652,-0.033334107,2017-10-29 16:00:00,150540669833.0,,,,
2017-10-01 00:30:00,0.16669,,0.1660757747,0.1698078889,0.1572851852,0.1625444444,0.1701186111,0.0197796981,0.0142843121,-0.0332700446,2017-10-29 16:15:00,150540669833.0,,,,
2017-10-01 00:45:00,0.16669,,0.1660693499,0.1697904722,0.1572922546,0.1625690575,0.1701018403,0.0196711243,0.01433055,-0.0332059784,2017-10-29 16:30:00,150540669833.0,,,,
2017-10-01 01:00:00,0.16669,,0.1660629252,0.1697730556,0.1572993241,0.1625936706,0.1700850694,0.0195625563,0.0143767788,-0.0331419085,2017-10-29 16:45:00,150540669833.0,,,,
2017-10-01 01:15:00,0.16669,,0.1660565004,0.1697556389,0.1573063935,0.1626182837,0.1700682986,0.019453994,0.0144229986,-0.033077835,2017-10-29 17:00:00,150540669833.0,,,,
2017-10-01 01:30:00,0.16669,,0.1660500756,0.1697382222,0.157313463,0.1626428968,0.1700515278,0.0193454374,0.0144692092,-0.0330137577,2017-10-29 17:15:00,150540669833.0,,,,
2017-10-01 01:45:00,0.16669,,0.1660436508,0.1697208056,0.1573205324,0.1626675099,0.1700347569,0.0192368865,0.0145154108,-0.0329496768,2017-10-29 17:30:00,150540669833.0,,,,
2017-10-01 02:00:00,0.16669,,0.1660372261,0.1697033889,0.1573276019,0.162692123,0.1700179861,0.0191283414,0.0145616033,-0.0328855922,2017-10-29 17:45:00,150540669833.0,,,,
2017-10-01 02:15:00,0.16669,,0.1660308013,0.1696859722,0.1573346713,0.1627167361,0.1700012153,0.0190198019,0.0146077868,-0.0328215038,2017-10-29 18:00:00,150540669833.0,,,,
2017-10-01 02:30:00,0.16669,,0.1660243765,0.1696685556,0.1573417407,0.1627413492,0.1699844444,0.0189112682,0.0146539612,-0.0327574118,2017-10-29 18:15:00,150540669833.0,,,,
2017-10-01 02:45:00,0.16669,,0.1660179518,0.1696511389,0.1573488102,0.1627659623,0.1699676736,0.0188027402,0.0147001266,-0.032693316,2017-10-29 18:30:00,150540669833.0,,,,
2017-10-01 03:00:00,0.16669,,0.166011527,0.1696337222,0.1573558796,0.1627905754,0.1699509028,0.0186942179,0.0147462828,-0.0326292166,2017-10-29 18:45:00,150540669833.0,,,,
2017-10-01 03:15:00,0.16669,,0.1660051022,0.1696163056,0.1573629491,0.1628151885,0.1699341319,0.0185857013,0.0147924301,-0.0325651135,2017-10-29 19:00:00,150540669833.0,,,,
2017-10-01 03:30:00,0.16669,,0.1659986775,0.1695988889,0.1573700185,0.1628398016,0.1699173611,0.0184771903,0.0148385683,-0.0325010066,2017-10-29 19:15:00,150540669833.0,,,,
2017-10-01 03:45:00,0.16669,,0.1659922527,0.1695814722,0.157377088,0.1628644147,0.1699005903,0.0183686851,0.0148846974,-0.0324368961,2017-10-29 19:30:00,150540669833.0,,,,
2017-10-01 04:00:00,0.16938,,0.1659860355,0.1695653634,0.1573835046,0.1628949504,0.169885625,0.0182490111,0.0149484091,-0.0323779329,2017-10-29 19:45:00,150540669833.0,,,,
2017-10-01 04:15:00,0.16938,,0.1659799221,0.1695499086,0.1573895949,0.1629284474,0.1698715625,0.018123763,0.0150209008,-0.0323215422,2017-10-29 20:00:00,150540669833.0,,,,
2017-10-01 04:30:00,0.16938,,0.1659738086,0.1695344537,0.1573956852,0.1629619444,0.1698575,0.0179985303,0.0150933748,-0.0322651485,2017-10-29 20:15:00,150540669833.0,,,,
